"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",394350.681413631,5074020266.44965,0.410012285839377,0.640322017300184,0.464306874364751
"2",283063.299777248,1719395791.64199,0.269661280994921,0.519289207470097,0.467926266409842
"3",1076081.00828604,13642596393.2045,0.14805291473296,0.384776447736813,0.361862205064629
"4",603051.767831526,6869000540.41184,0.237352726413278,0.487188594297196,0.399923727534928
"5",125008.213276597,532832552.838793,0.428473056865974,0.654578533765028,0.499398855355159
"6",362835.805693759,2141746306.84078,0.204436112913857,0.452146118985729,0.404948138097927
"7",748594.395323711,13143859267.1814,0.294740368335372,0.542899961627713,0.525642373875833
"8",512990.761904244,6448001933.81891,0.307904427962641,0.554891365911059,0.251457237169333
"9",849843.065330379,16288096389.3408,0.283401878667736,0.532355030658804,0.454017202784124
"10",1025589.50770546,9976313115.28528,0.119188072682978,0.345236256327429,0.369417494449242
"11",169499.323818932,652835796.558426,0.285547185437149,0.534366152967372,0.519530968078934
"12",715756.45438375,8351843692.7445,0.204862126204605,0.452616975161787,0.52549457611867
"13",486426.388583238,4004720792.18375,0.212690382340053,0.461183675274888,0.476473113190624
"14",996166.567996107,15233715131.0841,0.192908679954091,0.439213706473387,0.313599386306726
"15",286138.437270431,1742064255.66515,0.267375513684489,0.517083662171306,0.489383212275797
"16",203406.66900337,954833686.352018,0.290006158638987,0.538522198835839,0.344461274972606
