"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",736848.496053905,10964469833.343,0.253770478260321,0.503756367960069,0.528195357514963
"2",170808.265756064,776194091.886257,0.334320055514183,0.578204164213803,0.523832941368266
"3",333742.127853314,2574342109.5885,0.290438418707194,0.538923388532353,0.449637494201947
"4",254881.977579976,1495789011.81395,0.289335649070138,0.537899292684177,0.325493770981831
"5",519675.621129458,3504352334.9149,0.163062066163388,0.403809442885363,0.219431290064203
"6",394844.181333574,4656748260.01278,0.375354079446604,0.612661472141511,0.617395996153576
"7",460897.416958175,6348884294.16443,0.375576774600203,0.612843189241916,0.272775949345982
"8",774167.564748089,17133101134.1971,0.359232730202137,0.599360267453672,0.449243131792502
"9",536692.945317355,4752315602.57933,0.207330581275032,0.45533567977376,0.283150037500868
"10",376409.698412888,3390845997.35324,0.300743548933277,0.548400901652502,0.321569625556496
"11",293361.741496478,1605371288.10922,0.23441122544186,0.48416033030584,0.264218875704838
"12",194091.901038419,1078582786.34675,0.359789530252709,0.599824582901292,0.290031652086428
"13",654029.515343052,4159979364.00281,0.122209887603839,0.349585308049178,0.250033328334093
"14",802877.882173061,14216729477.9259,0.27714725115573,0.526447766787675,0.569006065456642
"15",733617.42060241,9298848055.79682,0.217119956919515,0.465961325562021,0.277257873069072
"16",1051565.58216298,20819322270.2134,0.23659399932807,0.486409291983686,0.285492881058253
