"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",262375.55207485,1240236398.22247,0.226395403948564,0.47581026044902,0.418350206073047
"2",269665.788050461,1971901965.95251,0.340755975389423,0.583743073097594,0.621682296009929
"3",287617.010147067,1815440551.46245,0.275779996236266,0.525147594716253,0.368043262842788
"4",375742.857712765,5188083740.7881,0.461780269945018,0.679544163351447,0.466037644429085
"5",917188.87708648,19460605586.0683,0.290702426022613,0.539168272455467,0.394076868139322
"6",918694.045223402,18784753482.8585,0.279687824798881,0.528855202110068,0.51010329355314
"7",711543.408693703,5710433500.23745,0.141734684886487,0.376476672433349,0.381432064765383
"8",495355.96540867,8335467949.22269,0.426879260058488,0.653359977392622,0.529649804053014
"9",409740.721400707,2036657787.47725,0.152443766550285,0.390440477602265,0.394298103966151
"10",227377.409583456,1080165642.57328,0.262546113925769,0.512392538905251,0.48740988033083
"11",678267.485105076,6381563520.42964,0.174315081743067,0.41751057680383,0.422281348463778
"12",703673.790537444,8793712531.98016,0.223171831577949,0.472410659890258,0.298605229345753
"13",305213.164040495,1498135563.60452,0.202094481927361,0.449549198561582,0.398184050010134
"14",320141.394180392,2679794468.09823,0.328569832575842,0.573210112066982,0.520852527053271
"15",894992.083687914,14077712906.4097,0.220853141042451,0.469950147401244,0.582774439486194
"16",415502.903805045,7721210316.2402,0.562013981362812,0.749675917555587,0.406304317567158
