"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",423447.181833932,5059108010.36819,0.354556394089874,0.595446382212433,0.437223661455934
"2",213577.39619255,1279897732.5963,0.352593708425583,0.593796015838422,0.412839616500196
"3",406435.033849718,3198656151.91401,0.243329715664656,0.493284619327074,0.404643710805211
"4",286099.503168398,1599729176.34486,0.245596471199931,0.495576907452245,0.398972970559958
"5",717702.64412167,15855402871.2775,0.386810320570451,0.621940769342588,0.506016726801131
"6",498144.366920961,4088798847.92766,0.207059500664236,0.455037911238433,0.409581152498534
"7",633145.138296026,7072139832.1606,0.22169410763792,0.470844037487914,0.402072674980063
"8",220480.580619628,1209620030.95493,0.312692990672224,0.559189583837381,0.278453327161813
"9",968125.690718703,15784892527.6331,0.211635248970215,0.460038312502573,0.50631197409039
"10",1045142.38133366,13523912422.8163,0.155582696986746,0.39443972541663,0.357178194584923
"11",321582.908067864,1527776923.25524,0.185645272128021,0.430865724011578,0.293148497495027
"12",849407.580285583,9474902564.79091,0.165025991907396,0.406233912798274,0.385298020083668
"13",466062.830055018,4207923906.36663,0.243438243481151,0.493394612334945,0.372713544188831
"14",341625.683558513,2802802756.03465,0.301787586958636,0.54935197001434,0.493817048363634
"15",1067528.65626868,10571374745.7999,0.116568779341264,0.341421703090568,0.199347704016578
"16",746985.00610974,9518937411.74887,0.214375211715972,0.463006708068007,0.34009907889871
