"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",855349.959509259,18702937861.9218,0.321241774833286,0.566781946460264,0.531955242164923
"2",991045.965849845,19995149239.8181,0.255827318035923,0.505793750491169,0.50259160463784
"3",241937.547687163,2169256810.82754,0.465708629249857,0.682428479219513,0.375312817398567
"4",845729.153384347,10011608278.6569,0.175894034178814,0.419397227194952,0.210308036269918
"5",164120.865028525,414149773.92558,0.193214492244858,0.439561704706925,0.282441426445968
"6",362202.263337681,2893118763.49009,0.277123787742712,0.526425481661661,0.351930722414611
"7",501838.263895457,6760145745.63765,0.337317116414278,0.580790079473021,0.381884569827417
"8",248919.635055011,2056227620.61828,0.417025624538407,0.645775212081113,0.536313419234878
"9",682334.800953905,6039412995.31501,0.163008236499096,0.403742785073734,0.34520144845471
"10",700832.956924567,14907854054.748,0.381413414617915,0.617586766874028,0.583041541236966
"11",563221.043336139,7087354707.72252,0.280760681145654,0.529868550817704,0.517261174374276
"12",209681.677497857,773956087.741868,0.221210236395527,0.470329922921694,0.261358914068697
"13",669770.22286622,5769392623.82474,0.161617464100259,0.402016746044563,0.300354043453554
"14",201586.663466517,831360976.400273,0.25708450737511,0.50703501592603,0.336373990167377
"15",859452.848764431,6740772447.8466,0.114676761479164,0.338639574590985,0.220847509636821
"16",376589.216077427,1623177923.45873,0.14382693723052,0.379245220445189,0.212116113910778
