"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",1091963.193038,14200687634.7539,0.149659137847668,0.386858033195213,0.400060485406544
"2",230323.536479798,1455104510.68695,0.344688989238001,0.587102196587614,0.260620178368385
"3",645064.05253828,6430299727.28475,0.194193817522524,0.440674275993646,0.452053104081946
"4",257774.949244749,2107726332.20114,0.398604929500422,0.63135166864468,0.492076576089634
"5",172951.499769682,809504068.966694,0.340079329173437,0.583163209722147,0.298942060982846
"6",371096.358050842,5129955962.9693,0.468112368946958,0.684187378535265,0.487431052940875
"7",1259661.02013935,13312272824.0947,0.105427690431736,0.324696304924673,0.175419644745071
"8",737040.157464979,10814262724.687,0.25016380757018,0.500163780746047,0.580256297995745
"9",919152.009682087,18596540391.8444,0.276609657910997,0.525936933396959,0.374505693892478
"10",730668.309495493,3895920327.19407,0.09170212249027,0.302823583114443,0.14111129205196
"11",401986.007498184,2563340995.88348,0.199339963708362,0.446475042648928,0.370479730971256
"12",214596.175667549,1368454378.04993,0.373418844851273,0.61108006419067,0.500757968401921
"13",168134.363137921,645534146.547572,0.286956533638096,0.535683240019787,0.261093182318997
"14",579039.012528088,7066078601.49177,0.264833352267581,0.514619619007652,0.393569680901918
"15",788831.037544477,12889931111.7101,0.260310975760391,0.510206797054284,0.383625966816056
"16",546466.156326592,5490262173.61271,0.231034270983042,0.480660244853932,0.185180042002329
