"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",717642.477176474,10606969006.2595,0.258812287094134,0.508735969923628,0.46266171641529
"2",339313.448407272,1804194771.70368,0.196920594490338,0.443757359928078,0.337783693673682
"3",499013.850351617,5695718425.56541,0.287430715302795,0.536125652531937,0.383209629290539
"4",309175.044004999,2820238429.21848,0.370754838594431,0.608896410397065,0.602220251071026
"5",663111.80637986,4595728079.2264,0.131338081355153,0.36240596208555,0.147859797450156
"6",410827.292722225,3737612127.57753,0.278282258301277,0.52752465184224,0.494774706846668
"7",643988.687991624,9048277215.79147,0.274169591003513,0.523612061552742,0.507525706099435
"8",1128764.21201597,21709162647.6372,0.214114694491584,0.46272529052515,0.310055720547212
"9",592977.73160351,6922226465.79319,0.247388153308738,0.497381295696509,0.490179707899629
"10",203908.872025434,922092787.500614,0.278684134225425,0.527905421667011,0.399707349154831
"11",188689.970248603,728620323.067517,0.257165977991182,0.507115349788568,0.418091396515722
"12",885961.984473813,12233647010.5958,0.195855438152022,0.442555576342703,0.241197877455336
"13",807951.09476662,13640393268.0218,0.262583001456999,0.512428533023874,0.47959044330564
"14",548458.50124242,6815344213.71659,0.284714846444939,0.533586774990666,0.28986286993381
"15",221251.611582866,1056248269.51861,0.271145866974776,0.520716685900093,0.325912232930182
"16",414017.866833386,4439402873.20446,0.325458977761342,0.570490120651833,0.495831507523904
