"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",679985.573838517,14156190758.9559,0.384730726080557,0.62026665723748,0.70568966557656
"2",821627.218542988,13839761042.7456,0.257625483440763,0.507568205703197,0.532775479905157
"3",129074.576004779,527788913.910843,0.398096824641934,0.630949145844524,0.558510549389334
"4",625419.440299061,8112928289.3714,0.260642209252831,0.510531300953067,0.55796249614838
"5",462329.285738616,6422160826.07965,0.377561960683774,0.614460707192717,0.553946641280664
"6",649037.268937128,11950560689.8968,0.356499458675297,0.597075756228049,0.625762602388317
"7",207226.526328652,769321958.001936,0.225126851732993,0.474475343651272,0.321137002757234
"8",300727.690941858,2374914565.14963,0.329997778018807,0.574454330664159,0.400270906175173
"9",396249.280710298,5426227335.38793,0.434281045943448,0.659000034858458,0.475748867951083
"10",280229.786747427,2018889573.25127,0.323067920680839,0.568390640915945,0.619501178764457
"11",799024.396810735,16489076159.2545,0.324553358847424,0.569695847665598,0.571929753255936
"12",261689.412269045,1819722381.98126,0.333920204116871,0.577858290688012,0.332013379561782
"13",592876.209628638,9108133135.45355,0.325620086029029,0.570631304809883,0.606662142273017
"14",724831.66915995,10654069450.8529,0.254830300990014,0.504807191896088,0.483590463342228
"15",243207.699325651,905049251.16651,0.192277044740391,0.438494064658111,0.359350065411028
"16",298177.763301567,2201081580.60019,0.311096767228422,0.557760492710287,0.44948777552924
