"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",1318316.22688874,22363541359.1403,0.161700456323005,0.402119952654683,0.404349852775637
"2",873211.063983523,9954020339.77899,0.16404761783271,0.405027922287723,0.400010302403988
"3",698432.006225404,9952962620.47084,0.256397609012335,0.506357195083012,0.326274560183244
"4",234268.87034797,1094738035.55907,0.250663387647744,0.500662948147498,0.468791460901051
"5",671784.66570781,10784209404.2914,0.300288018120442,0.547985417799089,0.481871916249761
"6",423747.373947649,4749591365.08742,0.332393154256589,0.57653547528022,0.406764472392347
"7",239070.588305983,896283244.102346,0.197061979468921,0.443916635719952,0.374182841115686
"8",405675.124262462,4050596000.60144,0.309294386473811,0.556142415639925,0.451318406626761
"9",812106.468862911,13643041488.7852,0.259953173748848,0.509856032374678,0.303000025924784
"10",708902.182855241,6328098235.47684,0.158237877572743,0.397791248738259,0.307576961110183
"11",612166.888146166,7713619219.19706,0.258659473998924,0.508585758745685,0.470657367882691
"12",578159.066864219,4808951019.56547,0.180786308184117,0.425189731983402,0.342357018018486
"13",502834.191480168,6449074950.02869,0.320521883650621,0.566146521362289,0.534162823936175
"14",426635.671162029,2422041917.16644,0.167215753710591,0.408920229030786,0.345192705002078
"15",211773.748676147,604328145.183583,0.169331765493534,0.411499411291844,0.152365645478713
"16",300908.006733666,960778568.43564,0.133341606515053,0.365159700015011,0.239851927080927
