"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",928872.648508194,18492372251.7747,0.269333355303938,0.518973366661467,0.536746928795726
"2",554290.232696496,5281651288.03455,0.216025558506226,0.464785497306259,0.440014062419419
"3",437121.340922058,5977219485.9682,0.393101813886082,0.626978320108504,0.43687273514302
"4",645753.858116453,6830195042.4566,0.205830130968178,0.453685057025441,0.464965051425889
"5",284263.664096,2445816089.50822,0.380356604956059,0.616730577283192,0.380756662039382
"6",214870.730325982,626921549.235593,0.170635167159444,0.413080097752777,0.268743558564544
"7",423229.847495429,2685848223.09141,0.188425100375974,0.434079601428096,0.317329232001508
"8",737397.136319848,6490192701.83291,0.149990779574739,0.387286430919983,0.326481111535184
"9",430528.641598796,3750661008.84491,0.254280806326901,0.504262636259025,0.484217093626656
"10",1094370.73469859,16656846432.3603,0.174772743751691,0.418058301857158,0.32643459164903
"11",773179.728433555,9572536901.9278,0.201222247428646,0.448578028249987,0.442853950667477
"12",410238.956337727,2540991187.7876,0.189731406257221,0.435581687238135,0.300120845243604
"13",716562.988802662,7873237666.50679,0.192687916238536,0.438962317561014,0.293353858541433
"14",207058.089504222,762424403.410017,0.223471553244722,0.472727779218359,0.418100302427611
"15",268623.849727256,1440501399.83551,0.250861728906777,0.500860987607117,0.353595950559186
"16",922119.114259437,15348460281.8519,0.226830071578571,0.476266807135004,0.323022211900992
