"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",412837.694344425,2484976986.34465,0.18322028201046,0.428042383427692,0.347488501187301
"2",839730.404483222,6431855707.50217,0.114621582608442,0.338558093402656,0.379590957212263
"3",929434.846509798,18330737136.7953,0.266656326265702,0.51638776734708,0.405264592962086
"4",340156.872381318,2885603845.70999,0.31339212035279,0.5598143624031,0.289926993749157
"5",365819.115715719,3074201413.49696,0.288675143742902,0.537284974425028,0.362670169342733
"6",390424.127279925,4292821272.92948,0.353899032305118,0.594894135376302,0.347256603971719
"7",400371.045156868,2153650720.84474,0.168833961680294,0.410894100323057,0.309030412518079
"8",178376.416526721,398345013.675835,0.157323782425719,0.396640621250168,0.178520452652813
"9",179765.8922577,881092159.79152,0.342623077309536,0.58534013813298,0.617426882322878
"10",450174.234310907,2713396340.14725,0.168252617704581,0.410186076926778,0.459348244721192
"11",950985.783863128,14173141702.8624,0.196937283764167,0.443776164033364,0.374274731054326
"12",666548.024410059,8462787931.81104,0.239364880346948,0.489249302857907,0.311853205982528
"13",564856.102701272,9666436152.23487,0.38071553661184,0.617021504172942,0.46452279487627
"14",644431.035386548,12001397264.0995,0.363152284554733,0.602621178315808,0.58425843059379
"15",835938.259645754,11344930421.5025,0.204015561676439,0.451680818362302,0.314500171595681
"16",559458.485088479,7480501843.48522,0.300334254501337,0.548027603776796,0.238562349202852
