"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",933910.33720839,12872164472.6636,0.18546035179832,0.430651078947122,0.322944904281494
"2",808058.6953347,12878082971.3549,0.247842206526533,0.497837530251118,0.561352980483884
"3",573116.592181361,6822764812.00868,0.261026320417007,0.510907350130145,0.511064084610511
"4",344141.894447596,2102046299.02883,0.223037070028333,0.472268006568657,0.400462338465543
"5",860371.019251473,13092432886.979,0.222258650968661,0.47144315772812,0.32249346528065
"6",206512.869850799,1260221268.13153,0.37133204106031,0.609370200338275,0.485690640291759
"7",187685.406060503,578484097.634451,0.206367013995563,0.454276363016571,0.406553332927131
"8",742482.514285338,12275620947.7464,0.279821366412811,0.528981442408721,0.540341501810843
"9",650225.151163081,7231213791.56164,0.214928267093375,0.463603566739272,0.580393504516458
"10",820760.957252371,12189110411.897,0.227378028400755,0.476841722588067,0.365397717224173
"11",510665.445341156,4352415145.98236,0.209733224150663,0.457966400678765,0.284127212360137
"12",927614.397963629,11155253192.102,0.162912472197436,0.403624171968722,0.399226002606865
"13",365267.600228226,1941881809.89883,0.182898588936772,0.427666445886011,0.297180352167399
"14",164531.432157879,523196629.018194,0.242871774050687,0.492820224879912,0.429167247888147
"15",577910.728663801,5064808819.15044,0.190568627743157,0.436541667820103,0.382131948935096
"16",285335.938075525,2436178357.29729,0.376015714718123,0.61320120247609,0.377120717033781
