"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",146759.66247028,581122884.119963,0.339050534546983,0.582280460385701,0.493604987927136
"2",877028.568540778,10550865216.2902,0.172373483470877,0.415178857205997,0.458100562961164
"3",532558.998338244,8586183132.41061,0.380429824578634,0.616789935536106,0.434911329646585
"4",782603.313413676,8042483614.85522,0.165012439257971,0.406217231611327,0.275285312258541
"5",631447.290626698,7202400637.85059,0.22699324392073,0.47643807983906,0.361402713280236
"6",213434.400238837,841880714.137141,0.232237094122003,0.481909840241931,0.467815270618049
"7",708156.139081961,12445117672.606,0.311853643532257,0.558438576328908,0.470887888353594
"8",409011.205810096,2384713878.81734,0.179133053910402,0.423241129748045,0.358658549387751
"9",315800.768079105,2521756803.89382,0.317750835658605,0.563693920189499,0.334987319505594
"10",144276.516768137,483518493.434902,0.291898360749458,0.54027618932307,0.374286753220769
"11",498362.182881588,6268476025.97932,0.317162384567268,0.563171718543525,0.450852699800139
"12",392489.817195125,1399628470.3685,0.114173639280553,0.337895900064729,0.278356269882087
"13",475804.169000407,5464845463.15007,0.303341104204916,0.55076410940158,0.486025214302645
"14",822722.844102795,12922804132.9385,0.239916166446299,0.489812378821013,0.490043801617213
"15",741367.855014305,9438109518.32332,0.2157880415703,0.464529914612935,0.314433743005406
"16",912389.764419336,17641969252.4679,0.26631529884252,0.51605745691979,0.392652260007841
