"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",829987.948799163,11464648405.3596,0.209135149574659,0.457312966768557,0.449411292758063
"2",322862.061146038,2949570533.35719,0.355577784821607,0.596303433514857,0.328465648608853
"3",377096.36094931,5395726624.47161,0.476820719971854,0.690522063349068,0.425139151336211
"4",143433.504131428,603165396.35478,0.36842158368278,0.606977416122528,0.629840045780309
"5",858341.494776064,14242443227.5032,0.242926081435692,0.492875320375947,0.325464502883751
"6",587874.956302748,4571974447.40213,0.166243142414335,0.407729251359693,0.319017615463278
"7",647316.828946089,7322075890.48875,0.2195888548966,0.468603088867967,0.41176259762584
"8",436337.792364741,3671307711.38197,0.242317617621787,0.492257674010052,0.517621966773924
"9",373115.840260639,3249742538.34338,0.293340106507864,0.541608813174106,0.409519139726907
"10",322189.135060213,2591594352.15232,0.313729319112698,0.560115451592525,0.458456220662009
"11",868776.892630673,17012692626.7188,0.283247703334733,0.532210205966339,0.400357479698112
"12",471460.146853892,3154655917.38771,0.178349496170321,0.422314451765887,0.291892038388009
"13",732389.099660303,7895567403.66448,0.184973479268769,0.430085432523318,0.314590381523012
"14",198623.686631927,740454368.38382,0.235855542599288,0.485649608873814,0.453123119338883
"15",629679.937325131,10142408181.7071,0.32144837635289,0.566964175546295,0.50974985827941
"16",723663.089645789,11767848288.8006,0.282380095488137,0.531394481988792,0.435271808106734
