"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",891302.250614605,19461603271.8109,0.307849514384766,0.554841882327539,0.541442602787861
"2",1021146.47786911,10997205206.9482,0.132530582140489,0.364047499841008,0.384501400106309
"3",466368.328847189,5098239804.84562,0.29455881497521,0.542732728859436,0.485803350677644
"4",412040.730255369,5139343588.29548,0.380397120536671,0.616763423475056,0.436277400711356
"5",310184.237688326,1169744081.4353,0.152778158363279,0.390868466831591,0.365543835173298
"6",189440.073008594,1105586284.13783,0.387131759498169,0.622199131707984,0.260014023846773
"7",815674.573742163,8492844971.68059,0.160409177229666,0.400511144950632,0.354159596284417
"8",401949.055930454,3098462597.57098,0.240998364954245,0.490915843046693,0.387934600094345
"9",963725.949496673,10199375916.7819,0.137999132629467,0.371482344976806,0.327333136302169
"10",150280.160168424,565448355.317042,0.314629551137646,0.560918488853457,0.44416922065886
"11",428407.583983473,3020420293.90378,0.206805908619014,0.454759176508857,0.435283988717146
"12",990132.501048834,10361570613.877,0.13281551854091,0.364438634808262,0.377559101349347
"13",545790.379222606,5440325082.15569,0.229500144558233,0.479061733556578,0.512415829689218
"14",980184.56685904,7133458394.94969,0.093302713890637,0.305454929393253,0.332163700022784
"15",490705.446564796,6631944932.90295,0.346105912690429,0.588307668393358,0.438252626026953
"16",766311.202275747,8860302515.08827,0.189604248985844,0.435435700173796,0.248230801658917
