"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",360275.914300565,2147643343.67153,0.20792253733113,0.455985238062736,0.269295220109478
"2",282488.83263727,1018288984.61767,0.160353462454517,0.400441584322255,0.203176251692627
"3",423425.3624322,3245689271.48076,0.227490396745039,0.476959533655675,0.22538681891476
"4",646820.907311871,9572962556.92047,0.287533284798384,0.536221302074418,0.363201098397017
"5",1049638.09764801,15622536264.7829,0.178189551436515,0.422125042418139,0.280476787112887
"6",467884.471276621,6405994664.312,0.367721627462477,0.606400550348098,0.338018616740813
"7",646270.261398154,6578859267.0769,0.197939339262373,0.444903741569312,0.283171726281978
"8",174148.837351474,633244809.603329,0.262385809784934,0.512236087936933,0.530942492185278
"9",778298.476145928,5741361306.20022,0.119105655010614,0.345116871524146,0.169115050540171
"10",195487.492416216,932365712.107074,0.30659015592525,0.553705838803647,0.44386854775721
"11",307360.72889856,1919059984.58102,0.255271105370693,0.505243609925641,0.440802553140225
"12",443894.455072964,3719991065.58866,0.237242406520996,0.487075360207223,0.399739371656625
"13",531235.564966845,8381839491.25094,0.373228603135382,0.610924384138808,0.589591279710045
"14",416485.838171285,5008816793.04648,0.362864543059302,0.60238238940004,0.382215377539125
"15",901357.368850429,17083392306.4811,0.264234761693633,0.514037704544748,0.516528897990439
"16",834770.869959631,18763830089.625,0.338373843564184,0.581699100535822,0.489970355896669
