"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",749707.864103403,7816558044.70369,0.174759699157186,0.418042700160146,0.374141564530876
"2",165760.834829122,663917968.709838,0.303641016189362,0.551036311135085,0.274373410451506
"3",463014.508732265,8358731406.48019,0.489960460493887,0.699971756925869,0.489527391477781
"4",795074.319101201,13393521813.4052,0.266249745557108,0.515993939457731,0.44206798252302
"5",474101.711110438,2838335807.76526,0.158683070228821,0.39835043646119,0.176473783577859
"6",212478.194498812,740238598.222322,0.206040623799602,0.453916978972589,0.404090934642824
"7",466528.833795559,4943543178.54031,0.285424477610404,0.534251324388067,0.366119629244253
"8",595006.109811541,9724677437.33762,0.345177292839852,0.587517908526925,0.534985590643137
"9",513267.628110947,2280402886.81622,0.108776153641697,0.329812300622183,0.166981092694083
"10",698083.615926001,8055267021.47775,0.207718374277685,0.45576131283566,0.351874470473859
"11",406983.499472633,2847000221.91324,0.215995031608445,0.464752656375889,0.358487658353652
"12",705025.793158146,9815232550.02854,0.248142095881215,0.498138631187358,0.488816395269003
"13",976996.711946021,14479006091.8833,0.190617342548385,0.436597460538177,0.499791022904996
"14",420206.672863945,2754491311.36969,0.196031282587006,0.4427542010947,0.267665650905624
"15",743690.001183102,7915416392.90825,0.17984557016206,0.424082032349945,0.212200525717253
"16",875331.198184542,10149535180.9807,0.166460502739228,0.4079957141187,0.277736690523192
