"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",732244.893965703,8009416240.73541,0.187714587811112,0.433260415698355,0.351192326067964
"2",625145.449586818,6491267661.22666,0.208726327870895,0.456865765702459,0.469599304658611
"3",914287.067990372,8656923114.75628,0.130139241281972,0.360748168785335,0.261690443284074
"4",525548.045067821,6669325161.7796,0.303435861185028,0.550850125882737,0.420411945640734
"5",300120.947410789,2326110300.8241,0.324524546007259,0.569670559189484,0.441000904969557
"6",665110.615310195,6673096613.0594,0.189561229980093,0.435386299715659,0.340017672540663
"7",337995.491386879,3488407815.50082,0.38372076405393,0.619451986883511,0.32885662808312
"8",201951.501504319,699681465.947349,0.215583769320979,0.464309992699898,0.419748625105408
"9",745783.430057313,13261392497.4093,0.299621885913672,0.547377279318087,0.504372480028108
"10",375167.904510145,2412740444.56283,0.215411613253051,0.464124566526112,0.464997665408397
"11",389246.605935245,2518469288.32672,0.20887999788739,0.4570339132793,0.37227496320618
"12",258858.779288614,1693201254.18584,0.317535764712206,0.563503118635741,0.358121602361776
"13",860972.547562287,11839002779.7704,0.200699540648073,0.447995023017079,0.325227803524283
"14",1050077.81605154,19878983887.9596,0.226548441251946,0.475971050854929,0.365431422076922
"15",782597.764257783,11446502975.5672,0.234858067920192,0.484621571868393,0.564591402639679
"16",194991.924028119,711354410.435896,0.235105421149847,0.484876707163632,0.482467085194148
