"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",546535.694727518,3169180103.09788,0.133327495742876,0.365140378132679,0.175724943864241
"2",769774.301662704,7797676353.19241,0.165366773469821,0.406653136554756,0.283781104241084
"3",856858.78688258,16602989808.5801,0.284169626191914,0.533075628960764,0.433600892121735
"4",414322.876574042,6922260577.36009,0.506733925623432,0.711852460572718,0.301369519583487
"5",465266.121103269,5433661177.95387,0.315427502995801,0.561629328824449,0.388688651817134
"6",1174310.89865638,19153558175.947,0.174539266319025,0.417778968258367,0.268803278450968
"7",343618.160547488,1851246183.78859,0.197025220854624,0.443875231179466,0.176589516602169
"8",202610.139573039,612710089.184249,0.187561002034537,0.433083135246036,0.438866806462032
"9",614127.023993759,4258403905.81069,0.141886246073505,0.376677907599457,0.195099702465596
"10",608815.748848874,6842505021.84522,0.231981435950824,0.481644512011529,0.481757169176795
"11",592087.414655582,8950677842.24347,0.320844153835904,0.566431067152839,0.428259960739331
"12",223478.996309168,1713622018.03618,0.431172916392568,0.656637583749642,0.586739519116452
"13",896262.292341275,11538689153.146,0.180507847581202,0.424862151269329,0.303140924708554
"14",254085.643699704,1942372264.20593,0.378078583687523,0.614880950825054,0.450041345693872
"15",352717.322560795,2514707357.87595,0.254005861276805,0.503989941642495,0.340056190315341
"16",1084356.70437079,7471615879.31332,0.0798509454277641,0.282579095878949,0.295585403772687
