"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",275000.339731843,2633276189.18635,0.437562218362077,0.661484858754966,0.241301726451952
"2",317793.545718878,2120655967.31712,0.263869951816418,0.513682734590543,0.311968814077919
"3",439361.288053944,3013276072.23016,0.19615763171438,0.442896863518337,0.245947809735788
"4",881616.587657207,13711390705.0913,0.221682731744624,0.470831957012928,0.314223471555498
"5",286898.468698609,1590785338.86842,0.242865028779116,0.492813381290643,0.508608371064967
"6",690365.084078126,5537128339.03007,0.145994608201729,0.382092407935212,0.229351537401437
"7",820678.775413055,11290807953.9603,0.210663105011443,0.458980506134458,0.362848462510622
"8",736546.303038761,13343074063.5392,0.309076263074215,0.555946277147545,0.475615973121441
"9",421189.49304798,7725169181.97036,0.547221063452656,0.739743917482703,0.419473500101573
"10",603765.11807337,13818606255.9833,0.476363052344884,0.69019059131872,0.554566171644808
"11",359809.528631673,2930983326.25744,0.284497131038039,0.533382724727788,0.51802984191347
"12",223312.148725744,1129059689.89378,0.284512967608549,0.533397569931237,0.362904001352522
"13",909370.380905997,18370358738.2634,0.279155309158689,0.528351501520237,0.495822644966401
"14",434941.766784468,1997664955.23807,0.132699805509241,0.364279845049436,0.201685983306654
"15",859366.408230772,7043544684.26646,0.119851753127626,0.34619611945778,0.199131655856553
"16",156223.193714287,520094451.714253,0.267794134801841,0.517488294362144,0.442749330176482
