"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",804800.682612271,13676729892.0459,0.265347782016773,0.515119192048572,0.414807589391258
"2",611996.5152435,5562512857.85582,0.186630660644077,0.432007709010009,0.252428970358949
"3",722347.650314523,11907089025.1027,0.286762881614993,0.535502457151219,0.364551544308261
"4",424328.533130521,6886966388.68952,0.480654879392169,0.693292780426977,0.339888808326476
"5",613947.312627868,6208683252.55476,0.2069889505685,0.454960383515422,0.339159039742241
"6",373359.45007,3937408951.71676,0.354949110326484,0.595776057194718,0.60262771106646
"7",216589.168619009,1054124449.17256,0.282376325084983,0.531390934327058,0.398983332323345
"8",570492.87526466,7435719047.90578,0.287099466848248,0.535816635471733,0.398385210943498
"9",412824.332066346,3208770210.816,0.23660172540019,0.486417233864293,0.604576903447066
"10",198856.151534817,632097149.331513,0.200870257008867,0.448185516286355,0.301174878879497
"11",335956.704855749,1636610243.06356,0.182216836753093,0.426868641098281,0.306254468046446
"12",254004.745695701,1711627428.79178,0.333376850812317,0.577387955201975,0.392762316192514
"13",451696.580759726,6574171872.88374,0.404908889798888,0.636324516107063,0.451289879063966
"14",798745.857869966,12963425094.8403,0.255336198713396,0.50530802359887,0.503442666345338
"15",1051472.13640619,19918577206.7611,0.226398028305533,0.4758130182178,0.441241307905259
"16",538298.57728995,3461362839.91357,0.15011031177244,0.387440720333369,0.263804482573486
