"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",845534.313008811,15224893902.5889,0.267609585709349,0.517309951295496,0.33121231524733
"2",423286.260828497,4065478759.01119,0.285136763608023,0.533981988093253,0.479508392780034
"3",159438.776449008,490813659.825291,0.242626704451991,0.492571522169107,0.322867651982398
"4",356133.042038725,3948576653.91359,0.391224368882914,0.625479311314862,0.377036333414956
"5",773297.814448954,10605524223.3774,0.222868371032246,0.472089367633127,0.481855545342376
"6",668019.149823081,4364745994.57891,0.122911074221264,0.350586757053463,0.209088557851924
"7",803422.389792857,8839580267.72425,0.172089212342656,0.414836368153343,0.326593095138612
"8",328227.095442738,2244196901.42788,0.261771259883609,0.511635866494531,0.464805601576724
"9",475367.598118514,6097697295.13663,0.339091241868692,0.582315414417901,0.476820635423929
"10",513688.732436595,10100545101.2922,0.481010544328939,0.693549237133846,0.495265524183585
"11",213813.31822631,903588733.948015,0.248376878340585,0.498374235229496,0.308609087918689
"12",397814.942982675,3226060646.89016,0.25616524494832,0.50612769628654,0.451065799158427
"13",287957.150611687,1203384055.37925,0.182372092824665,0.427050457000885,0.393941565046618
"14",662689.769242997,10076617990.4861,0.288339490535646,0.536972523073245,0.480244310248241
"15",942589.785780934,15601450925.8168,0.220662937262589,0.469747737900449,0.464425234359517
"16",658479.89034082,9782720800.49141,0.283520515743509,0.532466445650343,0.48831880152068
