"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",395192.941400498,3842801383.80186,0.309199970967717,0.556057524872847,0.34037310446691
"2",649944.081386268,7126149651.95326,0.211988750932943,0.460422361460586,0.383035376329117
"3",355160.655836896,2153044406.08554,0.214493014370604,0.463133905442696,0.47377780817126
"4",531942.513150676,6114993970.9031,0.271566687968532,0.521120607890852,0.316055067412516
"5",537842.363772115,4890971161.06388,0.212468695872795,0.460943267520846,0.217644051584284
"6",1219364.92630515,19488418573.6617,0.164709657897886,0.405844376452213,0.357310061122841
"7",203593.721057628,740856098.220597,0.224602695541428,0.473922668313543,0.471300857449515
"8",1181804.00856068,10384432208.7394,0.0934333030104599,0.30566861633223,0.252643375792843
"9",526947.154304508,6886929424.39987,0.311674570342265,0.558278219476871,0.586268924085821
"10",672856.044347125,4980999267.73696,0.138255375390806,0.371827077269537,0.311875845878331
"11",1000576.67395067,20326218640.5945,0.255132455299296,0.505106380180746,0.38630718677417
"12",742673.863040724,6519347247.7895,0.148531202795232,0.385397460805377,0.331250318327204
"13",185043.465143432,1315026970.85697,0.482610780879148,0.694701936717574,0.438841663286023
"14",175371.23003235,551931458.050258,0.225516496426799,0.474885771977639,0.300053577898344
"15",640670.834194942,5878692863.54153,0.179978541223194,0.424238778547169,0.413062513440762
"16",401027.702357422,5575062584.55712,0.435623061655773,0.660017470720111,0.492159045399077
