"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",227903.58560043,1071274694.2282,0.259184122987003,0.509101289516147,0.481756972502098
"2",339520.059640876,2448000557.29936,0.266864312158447,0.516589113472639,0.365644371581716
"3",488315.761497521,3908119857.67979,0.205956856164784,0.453824697614381,0.243771447866448
"4",764323.740128998,16512758586.9956,0.355201505178475,0.595987839790776,0.422275626059774
"5",721229.033156646,14628240193.5571,0.353391048780144,0.594467029178359,0.450155771971476
"6",267684.92112015,1907007114.92402,0.334437032993613,0.578305311227221,0.412181026157117
"7",271729.170141546,2157975156.53257,0.367268583277414,0.606026883295959,0.533570844395371
"8",982482.22192748,19108614919.8847,0.24876522582792,0.498763697383761,0.438890500289823
"9",418958.21583731,4354300303.34254,0.31173589980857,0.558333144107145,0.528110772448756
"10",853623.806432848,8400297281.8387,0.144867672566939,0.380614861200846,0.36096069766548
"11",400001.213370715,4563330878.89916,0.358400994756572,0.598666012695369,0.410739266671774
"12",287181.558108129,2466742336.83797,0.375855194540055,0.613070301466361,0.526225160481804
"13",207324.863907434,1051075292.73121,0.307284683452651,0.554332646930208,0.475106309307346
"14",386092.411388454,3721345904.21421,0.313709284932291,0.560097567332953,0.389836145712533
"15",879883.994823518,15282589610.1611,0.248059565794393,0.498055785825637,0.240155436449196
"16",586065.337661205,5194203223.59814,0.190036371324092,0.43593161312767,0.307758003384811
