"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",404980.848628954,5031063971.36121,0.385479006816019,0.620869557005349,0.424513522828762
"2",490979.191003238,6543881926.04686,0.341129397082422,0.584062836587317,0.531769753338998
"3",351203.807079134,2321077832.88318,0.236472769568153,0.486284658989108,0.396416948374386
"4",259028.933768609,1548488166.02617,0.290015492919312,0.538530865335787,0.55203713346737
"5",810195.521360526,7771487655.3183,0.148776503976962,0.385715573936239,0.202576673580498
"6",217715.84975402,873780212.52734,0.23164982461525,0.481300139845451,0.274064868912926
"7",867536.849744628,19139640912.3168,0.319571313274653,0.565306388850023,0.600672519454679
"8",748172.802691557,12908891677.7978,0.28979773506287,0.538328649676821,0.309337740686273
"9",385930.156904282,3029701431.80238,0.255618489463055,0.50558727185626,0.414135633600165
"10",951331.734770339,17669971376.6741,0.245347558973431,0.495325709986298,0.410252957502259
"11",508221.361585043,7620458784.55997,0.370753407991483,0.608895235645249,0.444401923641129
"12",211300.882791485,855319257.295009,0.240732924164857,0.490645415921576,0.30988026399685
"13",421392.743258388,7153329418.28113,0.506225460838618,0.711495228964058,0.453153308099271
"14",781636.758726629,9718168603.82305,0.199886904871203,0.447087133421667,0.344390382842474
"15",453388.056878361,3686422748.35417,0.225358970412269,0.474719886261645,0.284184721674947
"16",264726.05245701,904191936.443529,0.162135130908686,0.402660068679136,0.215521592302127
