"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",708459.115987612,10801727241.92,0.270441592622044,0.520039991368014,0.473745471131083
"2",305695.43417736,1905829547.55253,0.256280767222224,0.506241807066765,0.510366689051362
"3",201451.405279893,1326991409.13808,0.410901165149829,0.641015729253057,0.510758948517974
"4",492852.752295978,5898060896.69408,0.30512988400498,0.55238562979587,0.435166453365028
"5",387993.365951119,2700429432.55901,0.225420857218196,0.474785064232434,0.272762641173174
"6",839156.007377543,16783234555.4496,0.29950226577318,0.547268001780828,0.353218332614427
"7",481817.467998337,5015646692.12169,0.271501178251155,0.52105774943969,0.309597441092124
"8",1027913.41445288,20628563130.5603,0.245338539227997,0.495316605039642,0.342795636958995
"9",442062.579888838,6041618837.80565,0.388504164601215,0.62330102246123,0.418836041393565
"10",306357.867187942,1280342426.05766,0.171426487256858,0.414036818721305,0.339276326748738
"11",179106.777392367,525416835.732965,0.205821059246139,0.453675059096419,0.449390261904152
"12",306374.483985104,2324556037.85044,0.311203661848925,0.557856309320711,0.579288375266429
"13",673256.273406495,7815006350.04565,0.216659821765018,0.465467315463737,0.357946048915654
"14",763168.155581273,11466091380.8466,0.247391504519008,0.497384664539437,0.376301818838374
"15",616292.093267413,6332546752.90757,0.209514978609946,0.45772806185545,0.36297281498418
"16",729256.365109254,5929814383.9627,0.140116895525509,0.37432191430039,0.281874956658237
