"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",755238.185266056,10394975274.4377,0.229015799425538,0.478555952241258,0.431970639118741
"2",763793.753428943,9901556586.9592,0.21328540273584,0.461828326043173,0.46520612351672
"3",249234.467923823,1683130634.1625,0.340495583084445,0.58351999373153,0.466373400683608
"4",359433.757092718,2888799908.03161,0.280989182375866,0.530084127640006,0.370823352319665
"5",573803.309539712,6484528594.8496,0.247492576065215,0.497486257162161,0.313907766977357
"6",453957.452009937,4164534144.6752,0.253948698715785,0.503933228429903,0.4606802328747
"7",747385.051581413,11120509887.6168,0.250176060831455,0.500176029844949,0.547826063756016
"8",723938.548339915,12953087581.2366,0.310584487659244,0.557301074518293,0.450366016839551
"9",515414.987748737,5923070224.85713,0.280183566551881,0.529323687880942,0.507263355745981
"10",827733.891291335,10952092581.5648,0.200874817489031,0.448190603972273,0.44891324152014
"11",435417.903912458,5616897463.24583,0.372300649885657,0.6101644449537,0.538790966856406
"12",749747.870643699,7709211783.73378,0.17234129762495,0.415140093974251,0.412670655757988
"13",701025.974768771,5363971417.39963,0.137160196645458,0.370351450173288,0.23701176289444
"14",733276.340649483,9347306469.46826,0.218454502842339,0.467391166842442,0.384724532423891
"15",176752.659092018,581660152.469438,0.233963044781481,0.483697265633661,0.255966436509995
"16",328628.344483885,1690543207.93657,0.196709847291667,0.443519838667524,0.151606423227273
