"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",439259.555458789,5470878386.46453,0.356307110633212,0.596914659422276,0.402364395961779
"2",384100.801593689,3425821035.99698,0.291799207994855,0.540184420355544,0.330100190573983
"3",214463.81426085,849659149.037674,0.232138166991737,0.481807188605294,0.326407076019242
"4",639040.484984639,8432906634.33541,0.259495846238985,0.509407348041806,0.31805794401189
"5",200812.211923865,534112320.956835,0.166441729804057,0.407972707180341,0.223427585753433
"6",423389.098712249,6039595096.89489,0.423387804686289,0.650682568297545,0.520156061388885
"7",921622.485344127,17567182730.8969,0.259899748312057,0.509803637013367,0.414829226968463
"8",682231.026073148,12974106948.83,0.350287310972557,0.591850750588827,0.515853904171072
"9",736674.759226803,11650605051.9502,0.269778145276062,0.519401718591749,0.443591161133116
"10",539684.238342993,3904132982.02981,0.168443787111275,0.410419038436663,0.251957438521417
"11",392553.03698363,928294448.280983,0.0757005324030116,0.27513729736808,0.262990107650821
"12",425697.343546489,3247860332.9127,0.225219157197143,0.474572604768905,0.576131772511818
"13",224928.162152204,740483622.951597,0.183923681923224,0.428863243847294,0.264422245230773
"14",591542.592431233,9594735298.21195,0.344564730551961,0.586996363320899,0.432444690593179
"15",653490.627878403,12317780382.854,0.362462927466276,0.602048941088908,0.419579781803863
"16",481512.610853364,9097721489.36275,0.493091106908152,0.702204462324295,0.471002607354661
