"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",592081.842904673,3585766947.67784,0.128537082382267,0.358520686128802,0.213716153006289
"2",998265.177752918,5512914414.93393,0.0695183203377973,0.263663270740916,0.151572628834437
"3",365637.156050725,3029373601.61064,0.284748900613834,0.533618684655844,0.521196125963476
"4",1322978.25909981,11316586035.9796,0.0812493469303255,0.285042710712492,0.358687746128253
"5",754007.896737695,10332677434.2834,0.22838677252681,0.477898286800455,0.24729810614623
"6",500143.259638417,8587549319.68724,0.431410059668607,0.656818132871351,0.469155330848186
"7",893357.198945872,10516827846.2386,0.165593904352447,0.406932309300266,0.448835891270889
"8",142718.41250651,594512906.31852,0.366784638636746,0.605627475133638,0.458156894275694
"9",652884.600929878,9608157866.36807,0.283254712145974,0.532216790552472,0.432675892682892
"10",738164.033876519,17350304924.1962,0.400139305407771,0.632565653041462,0.671985448208763
"11",863755.865883516,11584891688.1231,0.195128102929038,0.441733067506881,0.309425685943642
"12",333181.909027588,1594036106.44255,0.180445141820636,0.424788349440796,0.219956595365009
"13",436015.714181624,4160595201.11709,0.275017952502407,0.524421540845156,0.365105200718814
"14",501792.014740981,5312075020.18901,0.265110282192752,0.514888611442079,0.337910031770603
"15",348964.290232334,3126772181.29166,0.322659256181028,0.568031034522787,0.250706507184441
"16",165919.548766414,562834417.627911,0.256918510234727,0.506871295532432,0.331801273800332
