"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",1027484.27043447,19612879302.9273,0.233453750613921,0.483170519189573,0.367049146440678
"2",585006.860541794,5803780701.48798,0.21310760075979,0.461635787997194,0.318824644251293
"3",150938.123908261,560253290.473392,0.309026970745423,0.555901943462535,0.508416175724801
"4",807408.071406266,11879434543.3998,0.228991551546928,0.478530617146832,0.38278714856899
"5",505204.591569401,6246529507.34344,0.307548831888454,0.5545708538036,0.34192682676861
"6",338204.612061684,1638721245.08962,0.180034566237926,0.424304803458465,0.179174419945653
"7",608951.427471436,10854131531.1177,0.367823640436147,0.606484658038558,0.40774201297589
"8",414538.449656167,3211755884.01345,0.234867407914923,0.484631208152057,0.335690675379184
"9",637348.973559886,9873214867.21206,0.305431532394557,0.552658603836543,0.356426115524829
"10",484202.938522485,6474703224.34103,0.347036287976301,0.58909785942261,0.216736834061499
"11",192135.630576989,755436765.324767,0.257153335012001,0.507102884050171,0.495013404900924
"12",245564.993398094,1427793960.18352,0.297538036524014,0.54547047264175,0.465814012437937
"13",471044.005952777,6564782136.63157,0.371798144784201,0.609752527493082,0.50934162027922
"14",662622.691445368,9524628444.77673,0.272599652926906,0.522110766913407,0.458630793293331
"15",370605.924453467,1528398432.47219,0.139836882210084,0.373947699832588,0.356847904403739
"16",725377.696396433,10819432076.1665,0.258396087137625,0.508326752333206,0.475643552769843
