"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",607084.27717142,8717222549.1815,0.297228210722729,0.545186399979612,0.469642379616086
"2",912332.15780729,9420224106.05898,0.142221459960964,0.377122606006274,0.373354317455036
"3",193035.211738771,784223147.550851,0.264470020219591,0.514266487552505,0.350094386145111
"4",417242.635124279,3095573102.20707,0.223446506632052,0.472701286894855,0.368195300992957
"5",762192.294990512,16406975959.6127,0.354902695156003,0.595737102383261,0.492430218936106
"6",776392.433372795,7403608651.73942,0.154344347813467,0.392866832162588,0.30990451893685
"7",593131.251915301,4332901268.66436,0.154770092507405,0.393408302540001,0.197915812728559
"8",254383.476044373,1120245491.59095,0.217543080404656,0.466415137409429,0.315570881324724
"9",357308.298846532,2769912568.01851,0.272640091192914,0.522149491231117,0.295798171697607
"10",507505.080742919,5008893052.97594,0.244382911281046,0.494351000080961,0.542345872187389
"11",461132.932497473,5702367080.66054,0.336986696854696,0.580505552819864,0.431337147947891
"12",691662.377164038,11546424721.5036,0.303297678790712,0.550724685111093,0.507776865544803
"13",995042.486847128,14724736865.221,0.186884876051722,0.432301834430207,0.359951045834694
"14",958698.233387608,13799329270.0983,0.188670494381443,0.434362169602099,0.380811726560459
"15",208080.710289724,1474877152.63295,0.428057458564669,0.654261001867503,0.439253426047855
"16",151234.386482112,468360923.510926,0.25732940747216,0.507276460593393,0.378107050089198
