"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",502926.391032219,3600098248.86151,0.178860880971011,0.422919473388269,0.319321879215849
"2",325987.466191545,3415380582.2703,0.403875179794389,0.635511746385847,0.331380471465701
"3",472291.589066774,5009587181.90562,0.282222334704868,0.531246020883798,0.519965188884765
"4",257190.228400332,1086132795.42758,0.206340207548977,0.454246857500387,0.490379970439932
"5",703085.267039108,10192182864.1273,0.259096219388009,0.509014950063364,0.424801390361148
"6",587075.322766453,10292626055.1857,0.375273940497125,0.612596066341537,0.392348194753709
"7",394860.105082079,2951599295.8003,0.237892499036675,0.487742246516206,0.392763030831227
"8",826383.903634125,12093147325.6775,0.222528432629618,0.471729194167181,0.435235795847529
"9",215223.161580759,767048627.90231,0.208091695045338,0.456170686306495,0.340899164159707
"10",750699.486319941,10311075863.4958,0.22992257190427,0.479502421166223,0.235476826117552
"11",657456.415591579,5645200268.07231,0.164117647166584,0.4051143630712,0.20125296439109
"12",582120.634899053,6500611848.77924,0.241067192711766,0.490985939423692,0.362287972336489
"13",872269.570763723,13835832317.67,0.228514471931094,0.478031873342242,0.410692431528473
"14",380525.065490574,1976042199.57035,0.171490292163974,0.414113863766928,0.282717416183945
"15",1020187.06863552,17671712078.8796,0.213367791701778,0.461917516123581,0.459182390508209
"16",276943.778232395,1427598358.14524,0.233901322956812,0.483633459302406,0.349597802833418
