"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",899495.549092484,18161930997.6834,0.282081008698082,0.531112990519043,0.546355211999382
"2",775004.620477743,14718101134.1761,0.307930752574337,0.554915085913455,0.430146846591715
"3",810701.9413439,6140591306.26575,0.117407984144107,0.342648484812216,0.161114179022682
"4",236697.273083826,1374499421.54756,0.308296018648285,0.555244107261198,0.326167828860749
"5",547913.188942176,6990933813.83485,0.292631817992813,0.540954543370155,0.54848776440711
"6",276358.507379548,1980330605.81723,0.325838116580217,0.570822316119663,0.629974682381436
"7",372765.520924508,5171934883.58607,0.467725924096555,0.683904908665346,0.470966772096294
"8",260037.138297914,905908934.260177,0.168354081935853,0.410309739021453,0.40718758773996
"9",398630.463497889,2411480091.74881,0.190700826702187,0.436693057767338,0.362232569850304
"10",376641.017541556,2000587951.15682,0.177219817083506,0.420974841390202,0.254150005281026
"11",1134966.60826068,15287035010.7906,0.149130665346754,0.386174397580619,0.270620289852974
"12",394015.51008904,3547092883.92134,0.287114938605553,0.535831072825711,0.317920073001405
"13",144169.539764245,606595186.602973,0.366742971705868,0.605593074354279,0.470619117323198
"14",578878.413694115,6653924533.92253,0.249524402794982,0.499524176386871,0.297964968872486
"15",515047.950773629,8739061147.3209,0.413979956896788,0.643412742255535,0.450017666777973
"16",674369.111604101,12085868009.3593,0.33395839961888,0.577891338937416,0.431384460368454
