"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",282739.204414898,1703848782.55005,0.267835937507821,0.517528682787555,0.475315351429738
"2",751413.364786316,6883055154.38304,0.15319101127699,0.391396233089934,0.223652493874466
"3",815112.133197602,12625947750.4433,0.238802646887392,0.488674377154555,0.268771195782946
"4",424778.737514927,3701992009.84671,0.257821898141046,0.507761654854959,0.453924558282135
"5",389023.939694539,5220835263.53908,0.433508081931617,0.658413306314215,0.448090236627169
"6",361301.987429617,3130057612.35781,0.301315514896649,0.548922139193391,0.285283740344614
"7",739466.162608098,7373052443.11051,0.169441807419071,0.411633098060726,0.364502811947217
"8",827047.473440632,18853788248.8876,0.346375854857024,0.588537046291076,0.454741203949167
"9",401582.835427795,2958345901.7551,0.230519958400153,0.480124940406299,0.377322025674505
"10",166014.978308494,570578554.110777,0.260154152381977,0.510053087807511,0.41699030466207
"11",644720.319247723,8534076161.96164,0.258002350621096,0.507939317853124,0.43357342216322
"12",175932.563650327,900804391.165764,0.36571931379937,0.604747314007569,0.457411730756184
"13",587138.444509653,11774027722.5878,0.42919423733943,0.655129176070971,0.488644639865041
"14",1026942.86967176,11370623097.4929,0.135488227286023,0.368087254989932,0.428648897781376
"15",431893.59138402,3973011919.9809,0.267655524846528,0.517354351336227,0.483097432379558
"16",525891.141752376,7201830898.83556,0.327235998054668,0.572045451039223,0.400273487919903
