"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",447917.737009355,3485607008.43335,0.218319115679171,0.46724631157364,0.406355696731647
"2",656302.388061013,8572714803.57107,0.250103788814503,0.500103778044621,0.454784332406586
"3",843412.503347143,18483028451.4885,0.326514841062189,0.571414771477067,0.479278896429851
"4",202778.267982578,865318266.263829,0.264449601559956,0.514246634952487,0.378363474020365
"5",715057.599820369,9464335794.96034,0.23260441360635,0.48229079776246,0.380781265557681
"6",549476.798456801,7123843514.77716,0.296500559161961,0.544518649048828,0.539352105116018
"7",342348.715045916,2388816694.75969,0.256126954360566,0.506089867869893,0.39383427294681
"8",395091.994916091,2247698047.86322,0.180946993536291,0.42537864725006,0.338809608176251
"9",321885.801567527,3099134482.29708,0.375877773451894,0.613088715808646,0.257548893497086
"10",161063.247748316,600802696.400306,0.291037420710142,0.53947884176318,0.404577254829302
"11",257567.501871509,2006076481.63305,0.379992669711903,0.616435454619462,0.516957772282345
"12",435317.322809504,5187001411.11803,0.343965061430931,0.586485346305371,0.538711347986562
"13",679108.788862988,13927695880.4592,0.379498826314221,0.616034760637921,0.669292271025683
"14",578225.644406319,6480932136.21291,0.243586177510897,0.493544504083367,0.510160946707134
"15",668920.963757989,9590032862.92161,0.269327280458551,0.518967513875918,0.340740766121255
"16",818863.893432126,13252837380.2316,0.248367799206176,0.49836512639447,0.371072131967922
