"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",792747.027196497,9768536402.46457,0.195330525776139,0.441962131608738,0.369684668007101
"2",458863.447446431,8724319730.32913,0.520684332674282,0.72158459841815,0.513695344726602
"3",162331.451848259,491986184.016401,0.234615891493483,0.484371646046177,0.346398668122565
"4",377707.071470028,1383946808.87146,0.121904301685183,0.349147965317261,0.370433912082099
"5",938986.892615652,18905560668.7353,0.2694513510671,0.519087036119281,0.473071980985743
"6",477922.930806065,4537749188.15337,0.249651750010643,0.499651628648044,0.246034961128522
"7",347050.70159912,2682495634.49221,0.279874309087394,0.529031482132579,0.282397976684882
"8",362067.279191009,5633423301.01985,0.540012350887425,0.734855326501363,0.503361020410508
"9",189112.197128934,721777298.204135,0.253614454191334,0.503601483507876,0.48729239853462
"10",662899.32333024,8645593563.35241,0.247234758493284,0.497227069348888,0.311992372987105
"11",337650.860708757,2053032083.5199,0.226292352902505,0.475701958060407,0.445851610833072
"12",924780.720070807,9898859875.20188,0.145451266340773,0.381380736719584,0.208692975107535
"13",304057.548836329,2126902281.69852,0.289098488440144,0.537678796718026,0.45181789636973
"14",884551.284523574,11775179790.2677,0.189117350964072,0.434876247872969,0.331646312869748
"15",442359.19355918,3526445161.29563,0.226462805585853,0.475881083450323,0.298020393327729
"16",942581.581397793,15900067940.0277,0.224890414958654,0.474226122180815,0.498345797525216
