"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",899545.632256163,13782910959.5465,0.214044669211131,0.46264961818976,0.49368246626337
"2",780650.459757866,16180011982.7389,0.333637964775621,0.577614027509392,0.3479469433843
"3",429743.723381535,4845393417.19057,0.329700665930407,0.574195668679594,0.473154091543161
"4",383505.932926257,4981144918.94402,0.425593383078339,0.652375185823571,0.433148971974706
"5",304741.736521517,2054602050.56029,0.27801850604309,0.527274602122167,0.504004838514977
"6",150316.252353082,541681413.300904,0.301260310183886,0.548871852242293,0.496753810787499
"7",330223.760681851,2975780421.02535,0.342921021014882,0.585594587590154,0.427480495644608
"8",834109.808722259,8544913794.29778,0.154337369193763,0.392857950401622,0.424214488004194
"9",427639.865769944,4178900339.13558,0.287154422221043,0.535867914901651,0.469189733976313
"10",606156.770038389,8575060190.43885,0.293276402963507,0.541550000427945,0.330503043760203
"11",327190.043297351,1238634666.80541,0.145396159916761,0.381308483929693,0.295615151020022
"12",291780.482075488,2439532340.97417,0.360084119946493,0.600070095860886,0.510757188668485
"13",838029.168404336,13301850621.4675,0.238014634403161,0.487867435276388,0.56539756790264
"14",874796.845178517,16643981129.2619,0.273308200328353,0.52278886783132,0.431064861033237
"15",203893.263643513,785951229.891584,0.237574435975115,0.487416080956625,0.451762481293498
"16",632250.383195057,5705526435.06331,0.179360738514244,0.423510021740034,0.291297296783686
