"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",563547.635850088,6244734165.86725,0.247094202099124,0.497085709007133,0.484510064775412
"2",228684.903126721,1660037740.25607,0.39888971206469,0.631577162399568,0.617123097725864
"3",308734.427602382,1363254211.78491,0.179728350984245,0.423943806399203,0.44424126999223
"4",500655.611060508,2862213920.53457,0.143494011857151,0.378806034610262,0.286580604772256
"5",1046254.64167729,15273005372.4505,0.175331348509263,0.418725863196033,0.410336102741929
"6",591198.173052239,6422810922.94973,0.23092387401557,0.480545392252979,0.351723611027293
"7",311065.932282488,2395657433.53021,0.311121253679478,0.557782442964529,0.501184450369871
"8",985217.8747301,12394442326.0971,0.160462032812474,0.40057712467448,0.38654523835379
"9",672077.615239146,7779059952.13041,0.216420363036647,0.465210020352794,0.41550911790099
"10",1102617.52302516,15239543881.5257,0.157518675955958,0.396886225455052,0.280218676620796
"11",204455.041216517,748230582.672323,0.224931185702849,0.47426910684004,0.382305566338408
"12",411916.404208401,1512631509.55249,0.112027548279398,0.334705166197653,0.171449564036777
"13",766351.822584326,17796201497.1087,0.380785839105696,0.617078470784467,0.509335661856396
"14",521291.733093675,6384365578.84196,0.295233704546952,0.543354124440914,0.260552076797913
"15",666185.835121526,7917850894.76182,0.224195243639216,0.473492601461961,0.264605004188405
"16",185561.336728982,781835922.202981,0.285332012707023,0.534164780481662,0.477893086757712
