"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",841407.46522244,10621435997.0554,0.188529961442706,0.434200370154962,0.366438251448859
"2",501536.503220731,5773258546.34544,0.288420267842817,0.537047733300139,0.251792797759246
"3",552887.040302837,4791789600.20842,0.196985738195067,0.443830753998714,0.3041196775579
"4",769681.873754537,8389074371.83321,0.177951392496746,0.4218428528454,0.352095795399899
"5",306693.620051728,1202505134.6695,0.160652437783323,0.400814717523351,0.302261459590584
"6",360318.417240892,3419188210.60811,0.330948143455808,0.575280925683972,0.636800899439797
"7",761624.983071251,6219013431.92113,0.134725249291394,0.367049382633174,0.215741807997146
"8",752984.542824223,16682664836.1923,0.369745729268553,0.608067207854981,0.575114467743104
"9",704227.746141551,8079727700.592,0.204729452316054,0.452470388330611,0.482327618918596
"10",1007537.2484479,18534462129.4543,0.229439205202489,0.478998126512504,0.563348844762876
"11",654929.0517454,6357883553.12372,0.186266143235357,0.43158561518586,0.265076879309767
"12",461854.277283457,4352115536.90414,0.256389561836781,0.506349248875498,0.479569212778857
"13",265690.457687292,1190035830.50456,0.211844887629259,0.460266105236154,0.44067031991165
"14",253742.186721893,1595580062.38431,0.31141756777038,0.558047997729927,0.494998475644379
"15",949468.936829893,6698393909.99387,0.0933725083554866,0.305569154784128,0.236197732263869
"16",328677.994156382,2868747058.83911,0.333703579993586,0.577670823214732,0.296772156557936
