"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",454138.081542712,6883208416.84802,0.419396635181781,0.647608396472576,0.401513576343293
"2",1000781.41843531,13948691576.336,0.175010807726371,0.41834293077136,0.310303355182295
"3",422070.833648858,3834899224.07471,0.270516111128845,0.520111633333504,0.451488238892591
"4",718661.476795383,4549417915.28659,0.110692186591296,0.332704353129465,0.247583007759591
"5",440143.099047681,3797927104.07113,0.246359148775157,0.496345795565104,0.398583868420249
"6",435787.941110276,3492819991.00417,0.231119000685683,0.480748375645392,0.313802050042909
"7",807056.178881436,8965253956.82525,0.172967666560021,0.415893816448407,0.252495162117864
"8",210251.625455051,1339021667.87997,0.38064378637036,0.616963359017665,0.333338562430149
"9",797848.935348701,13338739327.9278,0.263319674613408,0.513146835334106,0.382446010207635
"10",171476.785786197,566163556.061121,0.24195862380437,0.491892898713094,0.465561677093184
"11",944200.097252353,17285697015.3618,0.243651269626872,0.493610443190652,0.376695636313369
"12",567924.900246567,6146621934.72786,0.239477405648714,0.489364287263296,0.244198883112094
"13",476732.895043135,5009572727.72486,0.27698758933459,0.526296104236569,0.27138502904115
"14",462693.816916166,4037996136.2351,0.237021843232913,0.486848891580245,0.368462802528063
"15",186533.255316196,786838504.600499,0.284173076760323,0.533078865422672,0.520956039566312
"16",807049.028770078,12793006856.9732,0.246821313003113,0.496811144201811,0.317526829813622
