"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",721856,545253,100687.92,246420.39,1187.5,5006.81,353302.62,347108.31,29.0076374143851,70.9923625856149,98.2467409950144,48.943642499335,64.7960891549427,-41.9847251712297,"Republican"
"2",722736,554420,171388.65,174723.53,1260.33,4685.11,352057.62,346112.18,49.5182371218488,50.4817628781512,98.3112309854279,48.7117868765358,63.5001659391797,-0.963525756302467,"Republican"
"3",715659,553414,110384.49,252598.91,1065.83,4811.6,368860.83,362983.4,30.4103410789584,69.5896589210416,98.4065995839135,51.5414226607924,66.6518790634137,-39.1793178420832,"Republican"
"4",722127,570746,163412.75,207899.48,1117.11,4750.24,377179.58,371312.23,44.0095253528277,55.9904746471723,98.4444147267994,52.231751478618,66.0853654690528,-11.9809492943445,"Republican"
"5",721006,581406,217017.78,158278.29,1249.87,4705.89,381251.83,375296.07,57.8257534111668,42.1742465888332,98.4378409409864,52.8777610727234,65.5741134422417,15.6515068223336,"Democrat"
"6",720455,585678,151987.85,244883.61,1023.93,4939.64,402835.03,396871.46,38.296492773756,61.703507226244,98.5195999464098,55.9139751962302,68.7809735042122,-23.407014452488,"Republican"
"7",720816,640540,254762.41,137571.36,1301.39,4975.61,398610.77,392333.77,64.9351214400942,35.0648785599058,98.4252808824006,55.2999336862666,62.2304258906547,29.8702428801884,"Democrat"
"8",727144,556958.510831586,125419.960803634,211091.284734451,1012.74879804333,3517.46743535989,341041.461771488,336511.245538085,37.2706595891278,62.7293404108722,98.6716523528043,46.9015025595327,61.2328306577602,-25.4586808217444,"Republican"
"9",718582,609306.489168414,201130.879196366,199637.485265549,1285.20120195667,4989.76256464011,407043.328228511,400768.364461915,50.1863163442083,49.8136836557917,98.4584039753444,56.6453554679231,66.80436454633,0.37263268841658,"Democrat"
"10",724346,545345,98317.61,233678.45,1155.99,3587.16,336739.21,331996.06,29.6140893961211,70.3859106038789,98.5914470726471,46.4887236210319,61.7479228745106,-40.7718212077577,"Republican"
"11",719528,575907,181563.18,183946.47,1217.12,4144.55,370871.32,365509.65,49.6739771439687,50.3260228560313,98.5543044956941,51.5436953113708,64.3977795025933,-0.652045712062616,"Republican"
"12",716332,542789,147075.08,190056.23,1249.25,3173.97,341554.53,337131.31,43.625458578736,56.374541421264,98.7049739905367,47.6810375635878,62.9258385855277,-12.7490828425281,"Republican"
"13",719989,559310.28858872,205957.555848804,151373.630700786,1249.65226023716,3150.86369550621,361731.702505332,357331.186549589,57.6377219793049,42.3622780206951,98.7834862343373,50.2412818119905,64.674601895501,15.2754439586098,"Democrat"
"14",724007,580556.630204784,192583.83364849,155272.282555208,1259.92748454243,3556.00706242109,352672.050750661,347856.116203698,55.3630724537027,44.6369275462973,98.6344439439664,48.7111382556607,60.7472264378862,10.7261449074055,"Democrat"
"15",719649,562511,117215.59,251249.37,1079.43,4517.41,374061.8,368464.96,31.8118688952133,68.1881311047867,98.5037659552513,51.9783672318033,66.498575138975,-36.3762622095735,"Republican"
"16",722272,576324.081206497,240231.650502707,156143.296744006,1090.16025522042,3056.5992420727,400521.706744006,396374.947246713,60.6071731251928,39.3928268748072,98.9646604846954,55.4530297095839,69.4959172806974,21.2143462503856,"Democrat"
