"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",709422,78.1644775606057,16.8792340807023,1.46570024611585,0.0342532371423497,0.242591856469069,2.32090349608555,0.892839522879189,21.8355224393943,56.3289551212114,2,98.3898761704586
"2",723135,71.9351158497376,22.2616800459112,1.78306955132859,0.0821423385674874,0.214344486160952,2.21632198690424,1.50732574138992,28.0648841502624,43.8702316994752,1,100.291734827119
"3",717608,89.8408323207099,5.427615076755,1.24232171324734,0.0209027770036009,0.218224991917593,1.89253742990602,1.35756569046053,10.1591676792901,79.6816646414198,4,99.5251941142655
"4",728083,93.3636687026067,2.88016613490495,1.28501832895425,0.0443630739901907,0.191736381703734,1.69005456795448,0.544992809885686,6.6363312973933,86.7273374052134,5,100.977973916535
"5",711375,85.4881040238974,9.70360217887893,2.25085222280794,0.0489193463363205,0.191319627481989,1.68687401159726,0.630328589000176,14.5118959761026,70.9762080477948,4,98.6607381230917
"6",722715,94.2876514255274,2.76927972990736,0.659181004960462,0.0175726254470988,0.298872999730184,1.68877081560504,0.278671398822496,5.71234857447264,88.5753028510547,5,100.233484944833
"7",717898,67.0692772510858,24.0812761701523,3.11297705245035,0.0629615906437962,0.264522258036657,3.10030115698888,2.30868452064221,32.9307227489142,34.1385545021716,1,99.5654142710825
"8",731191,86.8574695257464,5.55313180824162,4.00401536670993,0.0510126629020324,0.195434571815025,2.03284777848743,1.30608828609761,13.1425304742536,73.7149390514927,4,101.409023045456
"9",721980,83.2867946480512,11.8154242499792,1.48203551344913,0.0318568381395607,0.233247458378348,2.2057397711848,0.944901520817751,16.7132053519488,66.5735892961024,3,100.131547650831
"10",714813,94.641815411863,2.6965094367338,0.499291423071489,0.0477047843282089,0.184383887814016,1.4705944072086,0.459700648980922,5.35818458813704,89.2836308237259,5,99.1375550166671
"11",720344,75.093566407161,19.8098408538143,1.5145541574581,0.0197128038825894,0.194351587574825,1.9493464233755,1.41862776673367,24.906433592839,50.187132814322,2,99.9046504903045
"12",726580,80.862396432602,12.6107242148146,0.709488287593933,0.0178920421701671,0.313798893446007,3.03242588565609,2.45327424371714,19.1376035673979,61.7247928652041,3,100.769522552066
"13",712477,90.1784899723079,6.42827768475333,0.80086795784285,0.0216147328264632,0.213059509289423,1.92876401624193,0.428926126738126,9.82151002769213,80.3569799446157,4,98.8135747189963
"14",720229,85.3913130407134,10.266595763292,1.74819397719336,0.0234647591252227,0.187718073001781,1.90356122844262,0.479153158231618,14.6086869592866,70.7826260814269,4,99.8887011177736
"15",724087,79.6180569461957,16.6014581120777,1.2389395196986,0.0162963842742654,0.160616058567548,1.71305381811854,0.651579161067662,20.3819430538043,59.2361138923914,2,100.423767893636
"16",734567,67.2235480221682,25.2735284868501,2.81349420815256,0.0234151547782571,0.203521258101712,2.13636060427435,2.32613226567488,32.7764519778318,34.4470960443363,1,101.877241146885
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
