"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",710739,95.4458669075427,2.08135475891994,0.474435763339285,0.0426316833605585,0.189661746435752,1.46312500087937,0.302924139522384,4.55413309245729,90.8917338150854,5,98.5725311584861
"2",725790,94.1718678956723,2.82106394411607,0.694002397387674,0.0186004216095565,0.290166577109081,1.70779426555891,0.296504498546411,5.82813210432769,88.3437357913446,5,100.659957297289
"3",715582,68.0184800623828,24.1139380252717,1.92975787540771,0.0779784846460643,0.283824914545084,3.04046216925524,2.53555846849138,31.9815199376172,36.0369601247656,1,99.2442077773301
"4",730187,78.3508881971331,12.0145935219334,5.4739402372269,0.0364290243458183,0.184473292457959,2.4527963384722,1.48687938843063,21.6491118028669,56.7017763942661,2,101.269778088752
"5",710706,85.6774812651082,7.82489524500989,2.79271597538223,0.0681012964573255,0.202052606844462,2.00518920622592,1.42956440497196,14.3225187348918,71.3549625302164,4,98.5679543820208
"6",726015,78.7076024600043,16.4037933100556,1.4717326776995,0.0376025288733704,0.23856256413435,2.31028284539576,0.83042361383718,21.2923975399957,57.4152049200085,2,100.691162591371
"7",720374,93.3470669402283,3.23290401930109,0.961028576822595,0.0291515240694417,0.235016810712213,1.7064746923126,0.48835743655379,6.65293305977173,86.6941338804565,5,99.9088111961821
"8",724765,68.4322504535953,26.1566162825192,2.09585175884597,0.0663663394341614,0.203928169820563,2.12165322552827,0.923333770256566,31.5677495464047,36.8645009071906,1,100.51779984647
"9",717500,83.9402090592335,11.5512195121951,2.3995818815331,0.0177003484320557,0.129895470383275,1.52292682926829,0.438466898954704,16.0597909407665,67.8804181184669,3,99.510215573106
"10",718133,68.0014704797022,24.5542260277692,2.07816657917127,0.0222799954883009,0.246472450089329,2.27910428848138,2.81828017929826,31.9985295202978,36.0029409594045,1,99.5980064671238
"11",719876,86.1828981657952,9.90559485244681,1.07629647328151,0.0320888597480677,0.224066366985425,2.09230478582423,0.486750495918742,13.8171018342048,72.3657963315904,4,99.8397434786136
"12",723905,89.3785786809043,7.11032524986013,0.996677740863787,0.0200302525883921,0.189942050407167,1.80479482805064,0.499651197325616,10.6214213190957,78.7571573618085,4,100.398526277978
"13",716272,68.557894207787,24.8894274800634,1.26739562624254,0.0188475886255501,0.292626264882614,2.95055509638796,2.0232537360109,31.442105792213,37.115788415574,1,99.3399040125154
"14",728048,83.6740159989451,12.1242006021581,1.14580357339077,0.0181306727028987,0.16056633628552,1.80867195569523,1.06861086082236,16.3259840010549,67.3480319978902,3,100.973119759678
"15",719065,92.4520036436205,4.43659474456412,0.525821726825809,0.0378269002106903,0.199425643022536,1.67648265455835,0.671844687197958,7.54799635637947,84.9040072872411,4,99.7272657297219
"16",729547,88.6713261791221,6.04758843501515,1.24652695439773,0.0211089895510502,0.237407596768954,2.03304242221543,1.74299942292957,11.3286738208779,77.3426523582442,4,101.181016363363
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
