"","SOURCE_TRACTID","39175938500","NEIGHBOR_TRACTID"
"1312","39023001600",0,"39139002300"
"1313","39023001600",0,"39139002400"
"1314","39023001600",0,"39139002900"
"1315","39023001700",0,"39133600102"
"1316","39023001700",0,"39133600301"
"1317","39023001700",0,"39133600402"
"1318","39023001700",0,"39133600403"
"1319","39023001700",0,"39135470101"
"1320","39023001700",0,"39139002400"
"1321","39023001700",0,"39139002500"
"1322","39023001900",0,"39123050500"
"1323","39023001900",0,"39123050600"
"1324","39023001900",0,"39135470101"
"1325","39023001900",0,"39135470102"
"1326","39023001900",0,"39139002800"
"1327","39023002000",0,"39123050500"
"1328","39023002000",0,"39129021500"
"1329","39023002000",0,"39131952400"
"1330","39023002000",0,"39133600200"
"1331","39023002000",0,"39135440100"
"1332","39023002000",0,"39135455002"
"1333","39023002000",0,"39135470102"
"1334","39023002100",0,"39123050302"
"1335","39023002100",0,"39123050600"
"1336","39023002100",0,"39123050800"
"1337","39023002100",0,"39123051000"
"1338","39023002100",0,"39131952600"
"1339","39023002100",0,"39135440100"
"1340","39023002100",0,"39135470102"
"1341","39023002100",0,"39139002700"
"1342","39023002200",0,"39123050202"
"1343","39023002200",0,"39123050302"
"1344","39023002200",0,"39123050800"
"1345","39023002200",0,"39123051200"
"1346","39023002200",0,"39131952700"
"1347","39023002200",0,"39133600200"
"1348","39023002200",0,"39133600403"
"1349","39023002200",0,"39135455001"
"1350","39023002200",0,"39139002500"
"1351","39023002301",0,"39035152603"
"1352","39023002301",0,"39035152604"
"1353","39023002301",0,"39041012100"
"1354","39023002301",0,"39123050202"
"1355","39023002301",0,"39133600403"
"1356","39023002403",0,"39133600301"
"1357","39023002403",0,"39133600401"
"1358","39023002403",0,"39133600403"
"1359","39023002403",0,"39139002900"
"1360","39023002404",0,"39133600401"
"1361","39023002404",0,"39133600402"
"1362","39023002404",0,"39135470101"
"1363","39023002404",0,"39139002900"
"1364","39023002501",0,"39131952400"
"1365","39023002501",0,"39133600301"
"1366","39023002501",0,"39133600402"
"1367","39023002501",0,"39133600403"
"1368","39023002501",0,"39133600500"
"1369","39023002501",0,"39135470101"
"1370","39023002502",0,"39123050600"
"1371","39023002502",0,"39129021500"
"1372","39023002502",0,"39131952400"
"1373","39023002502",0,"39135470101"
"1374","39023002601",0,"39035151700"
"1375","39023002601",0,"39035152702"
"1376","39023002601",0,"39035179102"
"1377","39023002601",0,"39131952400"
"1378","39023002601",0,"39135455002"
"1379","39023002601",0,"39135460100"
"1380","39023002602",0,"39035152604"
"1381","39023002602",0,"39035152702"
"1382","39023002602",0,"39123050500"
"1383","39023002602",0,"39123050600"
"1384","39023002602",0,"39131952300"
"1385","39023002602",0,"39133600401"
"1386","39023002602",0,"39133600403"
"1387","39023002602",0,"39135455002"
"1388","39023002602",0,"39135470101"
"1389","39023002605",0,"39035152604"
"1390","39023002605",0,"39123050202"
"1391","39023002605",0,"39131952400"
"1392","39023002605",0,"39131952600"
"1393","39023002605",0,"39133600401"
"1394","39023002605",0,"39133600402"
"1395","39023002605",0,"39133600500"
"1396","39023002605",0,"39139002200"
"1397","39023002605",0,"39139002500"
"1398","39023002605",0,"39139002900"
"1399","39023002606",0,"39133600401"
"1400","39023002606",0,"39133600403"
"1401","39023002701",0,"39035176100"
"1402","39023002701",0,"39035179102"
"1403","39023002701",0,"39131952300"
"1404","39023002701",0,"39135410100"
"1405","39023002701",0,"39135455002"
"1406","39023002702",0,"39035176100"
"1407","39023002702",0,"39123050700"
"1408","39023002702",0,"39135455002"
"1409","39023002702",0,"39135460100"
"1410","39023002800",0,"39123050600"
"1411","39023002800",0,"39123050700"
"1412","39023002800",0,"39129021600"
"1413","39023002800",0,"39131952300"
"1414","39023002800",0,"39131952400"
"1415","39023002800",0,"39131952500"
"1416","39023002800",0,"39135410100"
"1417","39023002800",0,"39135440100"
"1418","39023002800",0,"39135450100"
"1419","39023002800",0,"39135460100"
"1420","39023002800",0,"39139003001"
"1421","39023002901",0,"39035176100"
"1422","39023002901",0,"39129021600"
"1423","39023002901",0,"39135410100"
"1424","39023002901",0,"39135455002"
"1425","39023002902",0,"39023002403"
"1426","39023002902",0,"39049001110"
"1427","39023002902",0,"39123050700"
"1428","39023002902",0,"39135455002"
"1429","39023002902",0,"39139003001"
"1430","39023003001",0,"39045031300"
"1431","39023003001",0,"39045032600"
"1432","39023003001",0,"39049001110"
"1433","39023003001",0,"39049001121"
"1434","39023003001",0,"39129021600"
"1435","39023003001",0,"39131952500"
"1436","39023003001",0,"39135440100"
"1437","39023003001",0,"39135450100"
"1438","39023003001",0,"39135455002"
"1439","39023003002",0,"39049001121"
"1440","39023003002",0,"39123050302"
"1441","39023003002",0,"39123050600"
"1442","39023003002",0,"39133600200"
"1443","39023003002",0,"39135450100"
"1444","39023003002",0,"39135455002"
"1445","39023003002",0,"39139003001"
"1446","39023003101",0,"39135450100"
"1447","39023003101",0,"39135455002"
"1448","39023003101",0,"39139003001"
"1449","39023003102",0,"39131952500"
"1450","39023003102",0,"39135440100"
"1451","39023003102",0,"39135455002"
"1452","39023003102",0,"39139003001"
"1453","39023003200",0,"39049000210"
"1454","39023003200",0,"39049001121"
"1455","39023003200",0,"39131952600"
"1456","39023003200",0,"39133600200"
"1457","39023003200",0,"39135440100"
"1458","39023003200",0,"39139002600"
"1459","39023003301",0,"39041010420"
"1460","39023003301",0,"39041010520"
"1461","39023003301",0,"39041012100"
"1462","39023003301",0,"39131952600"
"1463","39023003301",0,"39133600403"
"1464","39023003301",0,"39139002200"
"1465","39023003301",0,"39139002600"
"1466","39023003302",0,"39041010520"
"1467","39023003302",0,"39049000210"
"1468","39023003302",0,"39123050202"
"1469","39023003302",0,"39123050302"
"1470","39023003400",0,"39123050600"
"1471","39023003400",0,"39123050900"
"1472","39023003400",0,"39123051000"
"1473","39023003400",0,"39129021500"
"1474","39023003400",0,"39131952200"
"1475","39023003400",0,"39133600102"
"1476","39023003400",0,"39133600103"
"1477","39023003400",0,"39133600200"
"1478","39023003400",0,"39139002400"
"1479","39023003400",0,"39139002800"
"1480","39023003700",0,"39123050500"
"1481","39023003700",0,"39129021500"
"1482","39023003700",0,"39131952400"
"1483","39023003700",0,"39133600102"
"1484","39023003700",0,"39133600301"
"1485","39023003700",0,"39133600401"
"1486","39023003700",0,"39139002800"
"1487","39023003700",0,"39139002900"
"1488","39025040101",0,"39049009520"
"1489","39025040101",0,"39049009590"
"1490","39025040101",0,"39049009600"
"1491","39025040101",0,"39049009800"
"1492","39025040101",0,"39051040400"
"1493","39025040101",0,"39113020400"
"1494","39025040101",0,"39113021601"
"1495","39025040101",0,"39119912100"
"1496","39025040101",0,"39119912200"
"1497","39025040102",0,"39049009520"
"1498","39025040102",0,"39049009752"
"1499","39025040102",0,"39049009900"
"1500","39025040102",0,"39051040400"
"1501","39025040202",0,"39049009752"
"1502","39025040202",0,"39049009800"
"1503","39025040202",0,"39049009900"
"1504","39025040202",0,"39055310900"
"1505","39025040202",0,"39113020400"
"1506","39025040203",0,"39049009900"
"1507","39025040203",0,"39051040400"
"1508","39025040203",0,"39053953500"
"1509","39025040203",0,"39055311600"
"1510","39025040203",0,"39055311700"
"1511","39025040203",0,"39113020300"
"1512","39025040203",0,"39113020400"
"1513","39025040204",0,"39049009520"
"1514","39025040204",0,"39049009800"
"1515","39025040204",0,"39051040400"
"1516","39025040204",0,"39053953500"
"1517","39025040204",0,"39055310900"
"1518","39025040301",0,"39049007115"
"1519","39025040301",0,"39055311700"
"1520","39025040301",0,"39055312000"
"1521","39025040302",0,"39049007115"
"1522","39025040302",0,"39055310900"
"1523","39025040302",0,"39055311600"
"1524","39025040302",0,"39055312000"
"1525","39025040302",0,"39055312300"
"1526","39025040302",0,"39113020300"
"1527","39025040303",0,"39053953500"
"1528","39025040303",0,"39055310900"
"1529","39025040303",0,"39055311700"
"1530","39025040303",0,"39055311800"
"1531","39025040303",0,"39055312400"
"1532","39025040401",0,"39001770300"
"1533","39025040401",0,"39049006990"
"1534","39025040401",0,"39051040600"
"1535","39025040401",0,"39055311800"
"1536","39025040401",0,"39055312000"
"1537","39025040401",0,"39113050600"
"1538","39025040403",0,"39051040900"
"1539","39025040403",0,"39053953500"
"1540","39025040403",0,"39055311600"
"1541","39025040403",0,"39055311800"
"1542","39025040404",0,"39051040500"
"1543","39025040404",0,"39051040900"
"1544","39025040404",0,"39055311600"
"1545","39025040404",0,"39055312000"
"1546","39025040404",0,"39055312400"
"1547","39025040405",0,"39049007115"
"1548","39025040405",0,"39051040500"
"1549","39025040405",0,"39055311700"
"1550","39025040405",0,"39055311800"
"1551","39025040405",0,"39055312300"
"1552","39025040500",0,"39001770300"
"1553","39025040500",0,"39051040500"
"1554","39025040500",0,"39051040800"
"1555","39025040500",0,"39051040900"
"1556","39025040500",0,"39055312100"
"1557","39025040500",0,"39157020200"
"1558","39025040600",0,"39049009520"
"1559","39025040600",0,"39051040600"
"1560","39025040600",0,"39051040900"
"1561","39025040600",0,"39053953500"
"1562","39025040600",0,"39055311500"
"1563","39025040701",0,"39051040600"
"1564","39025040701",0,"39051040800"
"1565","39025040701",0,"39053953500"
"1566","39025040701",0,"39055311800"
"1567","39025040701",0,"39055312400"
"1568","39025040702",0,"39049009520"
"1569","39025040702",0,"39049009900"
"1570","39025040702",0,"39051040800"
"1571","39025040702",0,"39051040900"
"1572","39025040702",0,"39055310900"
"1573","39025040702",0,"39055311600"
"1574","39025040702",0,"39055312400"
"1575","39025040800",0,"39049009600"
"1576","39025040800",0,"39049009752"
"1577","39025040800",0,"39049009800"
"1578","39025040800",0,"39049009900"
"1579","39025040800",0,"39051040800"
"1580","39025040800",0,"39053953500"
"1581","39025040800",0,"39055311500"
"1582","39025040900",0,"39049009600"
"1583","39025040900",0,"39049009752"
"1584","39025040900",0,"39053954000"
"1585","39025040900",0,"39119911600"
"1586","39025040900",0,"39119912100"
"1587","39025041000",0,"39049009520"
"1588","39025041000",0,"39049009590"
"1589","39025041000",0,"39049009711"
"1590","39025041000",0,"39049009712"
"1591","39025041000",0,"39049009752"
"1592","39025041000",0,"39053953700"
"1593","39025041000",0,"39053954000"
"1594","39025041000",0,"39055311000"
"1595","39025041000",0,"39055311400"
"1596","39025041000",0,"39055311500"
"1597","39025041101",0,"39049009600"
"1598","39025041101",0,"39049009712"
"1599","39025041102",0,"39049009600"
"1600","39025041102",0,"39049009711"
"1601","39025041102",0,"39053954100"
"1602","39025041102",0,"39055311000"
"1603","39025041103",0,"39049009600"
"1604","39025041103",0,"39049009712"
"1605","39025041103",0,"39053954100"
"1606","39025041103",0,"39055311400"
"1607","39025041200",0,"39049009711"
"1608","39025041200",0,"39049009712"
"1609","39025041200",0,"39053953600"
"1610","39025041200",0,"39055310800"
"1611","39025041200",0,"39055311400"
"1612","39025041200",0,"39055311500"
"1613","39025041200",0,"39055312202"
"1614","39025041200",0,"39055312203"
"1615","39025041200",0,"39159050301"
"1616","39025041303",0,"39055311300"
"1617","39025041303",0,"39055311500"
"1618","39025041303",0,"39055312202"
"1619","39025041304",0,"39055310100"
"1620","39025041304",0,"39055311500"
"1621","39025041305",0,"39053954100"
"1622","39025041305",0,"39055310800"
"1623","39025041305",0,"39055312202"
"1624","39025041306",0,"39053954100"
"1625","39025041306",0,"39055310100"
"1626","39025041306",0,"39055310700"
"1627","39025041306",0,"39055311500"
"1628","39025041306",0,"39055312203"
"1629","39025041307",0,"39049009520"
"1630","39025041307",0,"39049009600"
"1631","39025041307",0,"39051040800"
"1632","39025041307",0,"39053954100"
"1633","39025041307",0,"39055310100"
"1634","39025041307",0,"39055311300"
"1635","39025041307",0,"39055312100"
"1636","39025041307",0,"39055312201"
"1637","39025041307",0,"39055312202"
"1638","39025041403",0,"39055310800"
"1639","39025041403",0,"39055312100"
"1640","39025041403",0,"39055312201"
"1641","39025041403",0,"39055312202"
"1642","39025041403",0,"39161020400"
"1643","39025041403",0,"39165031400"
"1644","39025041404",0,"39003011200"
"1645","39025041404",0,"39053954100"
"1646","39025041404",0,"39055310700"
"1647","39025041404",0,"39055312203"
"1648","39025041404",0,"39161020400"
"1649","39025041405",0,"39055310700"
"1650","39025041405",0,"39055311500"
"1651","39025041405",0,"39055312100"
"1652","39025041406",0,"39051040600"
"1653","39025041406",0,"39055310700"
"1654","39025041406",0,"39055311500"
"1655","39025041406",0,"39055312201"
"1656","39025041406",0,"39157020200"
"1657","39025041501",0,"39053953800"
"1658","39025041501",0,"39053954100"
"1659","39025041501",0,"39055311400"
"1660","39025041501",0,"39159050301"
"1661","39025041502",0,"39049009600"
"1662","39025041502",0,"39049009711"
"1663","39025041502",0,"39053953600"
"1664","39025041502",0,"39053953700"
"1665","39025041502",0,"39053953800"
"1666","39025041502",0,"39053954100"
"1667","39025041600",0,"39049009740"
"1668","39025041600",0,"39053953600"
"1669","39025041600",0,"39053953700"
"1670","39025041600",0,"39055311400"
"1671","39025041701",0,"39049009600"
"1672","39025041701",0,"39049009740"
"1673","39025041701",0,"39053953800"
"1674","39025041701",0,"39053954000"
"1675","39025041701",0,"39055311400"
"1676","39025041702",0,"39049009751"
"1677","39025041702",0,"39053953700"
"1678","39025041702",0,"39053953800"
"1679","39025041702",0,"39053954000"
"1680","39025041800",0,"39053954000"
"1681","39025041900",0,"39049009590"
"1682","39025041900",0,"39049009600"
"1683","39025041900",0,"39049009740"
"1684","39025041900",0,"39049009751"
"1685","39025041900",0,"39053953700"
"1686","39025041900",0,"39053953900"
"1687","39025041900",0,"39119911600"
"1688","39025041900",0,"39119911700"
"1689","39025042000",0,"39049009740"
"1690","39025042000",0,"39053954000"
"1691","39025042000",0,"39119911700"
"1692","39027964300",0,"39049000110"
"1693","39027964300",0,"39059977700"
"1694","39027964300",0,"39113021200"
"1695","39027964300",0,"39113021502"
"1696","39027964300",0,"39125960100"
"1697","39027964300",0,"39125960300"
"1698","39027964400",0,"39049000110"
"1699","39027964400",0,"39049000330"
"1700","39027964400",0,"39113003000"
"1701","39027964400",0,"39113003403"
"1702","39027964400",0,"39113021301"
"1703","39027964400",0,"39113021302"
"1704","39027964400",0,"39113021400"
"1705","39027964400",0,"39113021502"
"1706","39027964400",0,"39113021602"
"1707","39027964500",0,"39113021200"
"1708","39027964500",0,"39113021302"
"1709","39027964500",0,"39113021700"
"1710","39027964600",0,"39113021301"
"1711","39027964600",0,"39113021302"
"1712","39027964700",0,"39113021200"
"1713","39027964700",0,"39113021301"
"1714","39027964700",0,"39113021400"
"1715","39027964700",0,"39113021501"
"1716","39027964700",0,"39113021502"
"1717","39027964700",0,"39113021700"
"1718","39027964800",0,"39113003000"
"1719","39027964800",0,"39113020400"
"1720","39027964800",0,"39113021200"
"1721","39027964800",0,"39113021302"
"1722","39027964800",0,"39113021501"
"1723","39027964800",0,"39113021601"
"1724","39027964900",0,"39049009752"
"1725","39027964900",0,"39113020400"
"1726","39027964900",0,"39113021400"
"1727","39027964900",0,"39113021501"
"1728","39027964900",0,"39119912200"
"1729","39027965000",0,"39059977500"
"1730","39027965000",0,"39113021302"
"1731","39027965000",0,"39113021400"
"1732","39027965000",0,"39113021502"
"1733","39027965000",0,"39113021601"
"1734","39027965000",0,"39119912200"
"1735","39027965100",0,"39059977500"
"1736","39027965100",0,"39059977700"
"1737","39027965100",0,"39113021200"
"1738","39027965100",0,"39113021302"
"1739","39027965100",0,"39113021501"
"1740","39027965100",0,"39113021602"
"1741","39029950100",0,"39023000400"
"1742","39029950100",0,"39023001102"
"1743","39029950100",0,"39023001400"
"1744","39029950100",0,"39023003101"
"1745","39029950100",0,"39023003200"
"1746","39029950100",0,"39049006932"
"1747","39029950100",0,"39061001800"
"1748","39029950200",0,"39023001300"
"1749","39029950200",0,"39023003101"
"1750","39029950200",0,"39061001800"
"1751","39029950300",0,"39023001102"
"1752","39029950300",0,"39023001300"
"1753","39029950300",0,"39023001400"
"1754","39029950300",0,"39049006391"
"1755","39029950300",0,"39061001800"
"1756","39029950400",0,"39021010600"
"1757","39029950400",0,"39021011505"
"1758","39029950400",0,"39021011506"
"1759","39029950400",0,"39023000400"
"1760","39029950400",0,"39023001300"
"1761","39029950400",0,"39023003101"
"1762","39029950400",0,"39023003301"
"1763","39029950400",0,"39049006391"
"1764","39029950500",0,"39021010600"
"1765","39029950500",0,"39023001102"
"1766","39029950500",0,"39023003400"
"1767","39029950500",0,"39023003700"
"1768","39029950500",0,"39049006391"
"1769","39029950600",0,"39023003301"
"1770","39029950600",0,"39023003700"
"1771","39029950600",0,"39049006391"
"1772","39029950700",0,"39021010600"
"1773","39029950700",0,"39023003301"
"1774","39029950700",0,"39023003400"
"1775","39029950700",0,"39049006387"
"1776","39029950800",0,"39021011001"
"1777","39029950800",0,"39021011505"
"1778","39029950800",0,"39023001102"
"1779","39029950800",0,"39023003301"
"1780","39029950800",0,"39023003700"
"1781","39029950800",0,"39049006387"
"1782","39029950800",0,"39061001100"
"1783","39029950900",0,"39021010600"
"1784","39029950900",0,"39021011505"
"1785","39029950900",0,"39025041406"
"1786","39029950900",0,"39035117500"
"1787","39029950900",0,"39049007193"
"1788","39029950900",0,"39061001100"
"1789","39029951000",0,"39021010600"
"1790","39029951000",0,"39021011001"
"1791","39029951000",0,"39021011506"
"1792","39029951000",0,"39023000200"
"1793","39029951000",0,"39023001102"
"1794","39029951000",0,"39031961000"
"1795","39029951000",0,"39093092100"
"1796","39029951000",0,"39093093100"
"1797","39029951100",0,"39021011505"
"1798","39029951100",0,"39023000200"
"1799","39029951100",0,"39023000300"
"1800","39029951100",0,"39023000400"
"1801","39029951100",0,"39023001102"
"1802","39029951200",0,"39021011505"
"1803","39029951200",0,"39021011506"
"1804","39029951200",0,"39023000300"
"1805","39029951200",0,"39035177608"
"1806","39029951200",0,"39093092100"
"1807","39029951200",0,"39093097100"
"1808","39029951300",0,"39021011506"
"1809","39029951300",0,"39023000200"
"1810","39029951300",0,"39023000400"
"1811","39029951300",0,"39023003102"
"1812","39029951300",0,"39025040101"
"1813","39029951300",0,"39035177608"
"1814","39029951400",0,"39021011506"
"1815","39029951400",0,"39023000300"
"1816","39029951400",0,"39023001102"
"1817","39029951400",0,"39023001200"
"1818","39029951400",0,"39023001300"
"1819","39029951400",0,"39023003102"
"1820","39029951400",0,"39023003200"
"1821","39029951500",0,"39023000400"
"1822","39029951500",0,"39023001300"
"1823","39029951600",0,"39023000400"
"1824","39029951600",0,"39023000600"
"1825","39029951600",0,"39023001101"
"1826","39029951600",0,"39023003102"
"1827","39029951700",0,"39023000300"
"1828","39029951700",0,"39023000400"
"1829","39029951700",0,"39023000500"
"1830","39029951700",0,"39023000600"
"1831","39029951700",0,"39023001200"
"1832","39029951700",0,"39025040101"
"1833","39029951800",0,"39023000300"
"1834","39029951800",0,"39023000500"
"1835","39029951800",0,"39023003102"
"1836","39029951800",0,"39035177608"
"1837","39029951900",0,"39023000600"
"1838","39029951900",0,"39023000700"
"1839","39029951900",0,"39023003102"
"1840","39029951900",0,"39025040101"
"1841","39029952000",0,"39023000500"
"1842","39029952000",0,"39023000700"
"1843","39029952000",0,"39023000902"
"1844","39029952000",0,"39023001101"
"1845","39029952000",0,"39023001200"
"1846","39029952000",0,"39023003102"
"1847","39029952100",0,"39023000500"
"1848","39029952100",0,"39023000600"
"1849","39029952100",0,"39023000901"
"1850","39029952100",0,"39023000902"
"1851","39029952200",0,"39023000700"
"1852","39029952200",0,"39023000902"
"1853","39029952200",0,"39023001101"
"1854","39029952300",0,"39023000600"
"1855","39029952300",0,"39023000700"
"1856","39029952300",0,"39023000901"
"1857","39029952300",0,"39023001101"
"1858","39029952400",0,"39023000600"
"1859","39029952400",0,"39023000901"
"1860","39029952400",0,"39023000902"
"1861","39029952400",0,"39023001200"
"1862","39031960900",0,"39035154603"
"1863","39031960900",0,"39035154604"
"1864","39031960900",0,"39035155101"
"1865","39031960900",0,"39113100203"
"1866","39031960900",0,"39113125101"
"1867","39031960900",0,"39113160100"
"1868","39031960900",0,"39155932000"
"1869","39031961000",0,"39113100202"
"1870","39031961000",0,"39113100301"
"1871","39031961000",0,"39113100302"
"1872","39031961000",0,"39113125101"
"1873","39031961000",0,"39153532302"
"1874","39031961000",0,"39155930900"
"1875","39031961000",0,"39155932000"
"1876","39031961100",0,"39041011413"
"1877","39031961100",0,"39049008811"
"1878","39031961100",0,"39049008822"
"1879","39031961100",0,"39097041100"
"1880","39031961100",0,"39099812001"
"1881","39031961100",0,"39113100203"
"1882","39031961100",0,"39113100302"
"1883","39031961100",0,"39153532302"
"1884","39031961200",0,"39049002600"
"1885","39031961200",0,"39049008720"
"1886","39031961200",0,"39049008811"
"1887","39031961200",0,"39113100203"
"1888","39031961200",0,"39113100301"
"1889","39031961200",0,"39113125101"
"1890","39031961200",0,"39113130101"
"1891","39031961200",0,"39113140100"
"1892","39031961200",0,"39113150100"
"1893","39031961200",0,"39113160100"
"1894","39031961300",0,"39113100202"
"1895","39031961300",0,"39113100203"
"1896","39031961300",0,"39113100302"
"1897","39031961300",0,"39113130101"
"1898","39031961300",0,"39113130102"
"1899","39031961300",0,"39113150100"
"1900","39031961300",0,"39113160100"
"1901","39031961400",0,"39113100302"
"1902","39031961400",0,"39113125101"
"1903","39031961400",0,"39113130102"
"1904","39031961400",0,"39113140100"
"1905","39031961500",0,"39113125101"
"1906","39031961500",0,"39113130101"
"1907","39031961500",0,"39113140100"
"1908","39031961500",0,"39113150100"
"1909","39031961600",0,"39113100302"
"1910","39031961600",0,"39113130101"
"1911","39031961600",0,"39113130102"
"1912","39031961600",0,"39113150100"
"1913","39031961700",0,"39113100302"
"1914","39031961700",0,"39113125101"
"1915","39031961700",0,"39113130102"
"1916","39031961700",0,"39113140100"
"1917","39031961700",0,"39113160100"
"1918","39031961800",0,"39035155101"
"1919","39031961800",0,"39049002600"
"1920","39031961800",0,"39113100202"
"1921","39031961800",0,"39113100302"
"1922","39031961800",0,"39113125101"
"1923","39031961800",0,"39113150100"
"1924","39033974100",0,"39029951400"
"1925","39033974100",0,"39029951800"
"1926","39033974100",0,"39035120701"
"1927","39033974100",0,"39035121200"
"1928","39033974100",0,"39035121300"
"1929","39033974100",0,"39035174104"
"1930","39033974100",0,"39165030102"
"1931","39033974100",0,"39165031500"
"1932","39033974200",0,"39035119401"
"1933","39033974200",0,"39035119402"
"1934","39033974200",0,"39035119501"
"1935","39033974200",0,"39035119600"
"1936","39033974200",0,"39035121200"
"1937","39033974200",0,"39035174104"
"1938","39033974200",0,"39051040200"
"1939","39033974200",0,"39057255000"
"1940","39033974200",0,"39139003100"
"1941","39033974200",0,"39141955500"
"1942","39033974300",0,"39035119501"
"1943","39033974300",0,"39035119502"
"1944","39033974300",0,"39035119600"
"1945","39033974300",0,"39035120701"
"1946","39033974400",0,"39035119402"
"1947","39033974400",0,"39035119502"
"1948","39033974400",0,"39035119600"
"1949","39033974400",0,"39035120701"
"1950","39033974400",0,"39035121200"
"1951","39033974500",0,"39035119402"
"1952","39033974500",0,"39035119501"
"1953","39033974500",0,"39035119600"
"1954","39033974600",0,"39035119402"
"1955","39033974600",0,"39035119501"
"1956","39033974600",0,"39035119502"
"1957","39033974600",0,"39035120701"
"1958","39033974600",0,"39035121200"
"1959","39033974700",0,"39015951500"
"1960","39033974700",0,"39035119401"
"1961","39033974700",0,"39035119501"
"1962","39033974700",0,"39035119600"
"1963","39033974700",0,"39035120701"
"1964","39033974700",0,"39035120702"
"1965","39033974700",0,"39035120802"
"1966","39033974700",0,"39035121300"
"1967","39033974700",0,"39035121403"
"1968","39033974700",0,"39057255000"
"1969","39033974800",0,"39035119401"
"1970","39033974800",0,"39035121200"
"1971","39033974800",0,"39035121403"
"1972","39033974800",0,"39155920900"
"1973","39033974800",0,"39165031500"
"1974","39033974900",0,"39035120702"
"1975","39033974900",0,"39035121100"
"1976","39033974900",0,"39035121200"
"1977","39033974900",0,"39035121300"
"1978","39033974900",0,"39155920900"
"1979","39033975000",0,"39035120801"
"1980","39033975000",0,"39035120802"
"1981","39033975000",0,"39035121100"
"1982","39033975000",0,"39035121200"
"1983","39033975000",0,"39035121403"
"1984","39033975100",0,"39035120702"
"1985","39033975100",0,"39035120802"
"1986","39033975100",0,"39035121100"
"1987","39033975200",0,"39015951500"
"1988","39033975200",0,"39035120702"
"1989","39033975200",0,"39035120801"
"1990","39033975200",0,"39035121100"
"1991","39033975200",0,"39035121200"
"1992","39033975300",0,"39015951500"
"1993","39033975300",0,"39035120702"
"1994","39033975300",0,"39035120801"
"1995","39033975300",0,"39035120802"
"1996","39033975300",0,"39035121403"
"1997","39033975300",0,"39155920900"
"1998","39035101101",0,"39061020705"
"1999","39035101101",0,"39061020741"
"2000","39035101101",0,"39061020761"
"2001","39035101101",0,"39061020802"
"2002","39035101101",0,"39061022101"
"2003","39035101101",0,"39089756202"
"2004","39035101102",0,"39061020701"
"2005","39035101102",0,"39061020741"
"2006","39035101102",0,"39061020761"
"2007","39035101102",0,"39073965200"
"2008","39035101102",0,"39081011800"
"2009","39035101200",0,"39061020701"
"2010","39035101200",0,"39061020705"
"2011","39035101200",0,"39061022101"
"2012","39035101200",0,"39061023100"
"2013","39035101200",0,"39093080104"
"2014","39035101200",0,"39095007301"
"2015","39035101300",0,"39061020701"
"2016","39035101300",0,"39061020705"
"2017","39035101300",0,"39061020762"
"2018","39035101300",0,"39081011800"
"2019","39035101300",0,"39083007200"
"2020","39035101300",0,"39083007300"
"2021","39035101300",0,"39089756202"
"2022","39035101400",0,"39061020761"
"2023","39035101400",0,"39061022102"
"2024","39035101400",0,"39083007300"
"2025","39035101400",0,"39089756202"
"2026","39035101400",0,"39095005802"
"2027","39035101400",0,"39095007302"
"2028","39035101501",0,"39061020701"
"2029","39035101501",0,"39061020761"
"2030","39035101501",0,"39061020762"
"2031","39035101501",0,"39061020802"
"2032","39035101501",0,"39095007302"
"2033","39035101603",0,"39061020762"
"2034","39035101603",0,"39061020802"
"2035","39035101603",0,"39061022102"
"2036","39035101603",0,"39061022301"
"2037","39035101603",0,"39061022302"
"2038","39035101603",0,"39061022602"
"2039","39035101603",0,"39089756202"
"2040","39035101700",0,"39061020701"
"2041","39035101700",0,"39061022101"
"2042","39035101700",0,"39089756202"
"2043","39035101700",0,"39095007302"
"2044","39035101800",0,"39061020701"
"2045","39035101800",0,"39061020741"
"2046","39035101800",0,"39061020802"
"2047","39035101800",0,"39061022602"
"2048","39035101800",0,"39095007301"
"2049","39035101901",0,"39061020741"
"2050","39035101901",0,"39061022101"
"2051","39035101901",0,"39061022700"
"2052","39035101901",0,"39061023210"
"2053","39035101901",0,"39061023222"
"2054","39035102101",0,"39061020762"
"2055","39035102101",0,"39061022200"
"2056","39035102101",0,"39061022301"
"2057","39035102101",0,"39095007302"
"2058","39035102101",0,"39113000100"
"2059","39035102102",0,"39061009500"
"2060","39035102102",0,"39061022102"
"2061","39035102102",0,"39061022301"
"2062","39035102102",0,"39093080103"
"2063","39035102102",0,"39113000100"
"2064","39035102200",0,"39061009500"
"2065","39035102200",0,"39061022102"
"2066","39035102200",0,"39061022200"
"2067","39035102200",0,"39061022302"
"2068","39035102200",0,"39061022400"
"2069","39035102200",0,"39095007302"
"2070","39035102300",0,"39061022301"
"2071","39035102300",0,"39061022400"
"2072","39035102300",0,"39061022602"
"2073","39035102300",0,"39095007302"
"2074","39035102401",0,"39061009500"
"2075","39035102401",0,"39061022301"
"2076","39035102401",0,"39061022302"
"2077","39035102401",0,"39061022602"
"2078","39035102401",0,"39061022700"
"2079","39035102402",0,"39061022101"
"2080","39035102402",0,"39061022302"
"2081","39035102402",0,"39061022400"
"2082","39035102402",0,"39061022700"
"2083","39035102402",0,"39095007302"
"2084","39035102700",0,"39061009300"
"2085","39035102700",0,"39061009500"
"2086","39035102700",0,"39061022400"
