"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",719231,84.784304347282,7.90789051083727,1.72767859004965,0.024470580383771,0.264310075622436,2.64782802743486,2.64351786838999,15.215695652718,69.5686086945641,3,99.7502883022448
"2",723126,85.4386372499398,9.04959854852405,0.797647989423697,0.019222099606431,0.270907144812937,2.54160409112658,1.88238287656646,14.5613627500602,70.8772744998797,4,100.290486615356
"3",719465,57.2720007227593,37.2800622684912,1.76937029598382,0.0183469661484575,0.201816627633033,1.93213012446749,1.52627299451676,42.7279992772407,14.5440014455185,1,99.7827418080902
"4",723922,80.2605805597841,15.2122742505408,1.88197070955158,0.0153331436259708,0.137860156204674,1.64713878014482,0.844842400148082,19.7394194402159,60.5211611195681,3,100.400884011309
"5",720382,85.5532203747456,10.1072764172342,1.79488104922111,0.0216551773919948,0.18129270303811,1.85054596033771,0.491128318031267,14.4467796252544,71.1064407494912,4,99.9099207177495
"6",722236,93.2610670196445,3.59716214644521,1.07388720584407,0.0380761967002476,0.174873587026955,1.52346324470118,0.331470599637792,6.73893298035546,86.5221340392891,5,100.167052340986
"7",724742,88.786492296569,6.78337946469226,1.10480695199119,0.0354608950495487,0.224769642162314,1.84865786721344,1.21643288232226,11.213507703431,77.572984593138,4,100.514609971964
"8",718454,93.0051193256632,3.48860191466677,1.16291370080757,0.0325699348879678,0.202378997124381,1.69140961007942,0.417006516770733,6.99488067433684,86.0102386513263,5,99.6425260200144
"9",724035,87.4673185688537,9.06572196095493,0.478982369636827,0.0298328119496986,0.219878873258889,1.97821928497932,0.760046130366626,12.5326814311463,74.9346371377074,4,100.416556003448
"10",718615,94.3512172721137,2.81249347703569,0.614793735171128,0.0179511977901936,0.244219783889844,1.68268126882962,0.276643265169806,5.64878272788629,88.7024345442274,5,99.6648551415576
"11",719742,67.5508723959419,23.2190145913397,3.91362460437212,0.0459887015069289,0.211186786376229,2.98912665927513,2.07018626118804,32.4491276040581,35.1017447918838,1,99.8211589923603
"12",722185,77.0922962952706,14.7157584275497,3.12399177496071,0.0679881193876915,0.270152384776754,2.7036008778914,2.02621212016312,22.9077037047294,54.1845925905412,2,100.159979140995
"13",716418,93.4550779014486,2.80981214877348,1.32255191801434,0.024008330332292,0.28153954814089,1.74660603167425,0.360404121616151,6.54492209855141,86.9101558028972,5,99.3601527811198
"14",720387,79.3390219423726,16.191297177767,1.20282570340664,0.0317884692533319,0.224046241811693,2.17133290856165,0.839687556827094,20.6609780576274,58.6780438847453,2,99.9106141687291
"15",719034,78.9061435203342,15.3188861722811,1.98182561603485,0.0713457221772545,0.202493901540122,2.07792677397731,1.4413782936551,21.0938564796658,57.8122870406685,2,99.7229663336484
"16",724530,76.5315445875257,17.6453701019972,2.70961864933129,0.0697003574731205,0.196679226533063,1.94374284018605,0.903344236953611,23.4684554124743,53.0630891750514,2,100.485207650429
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
