"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",721856,92.4701048408547,3.52965134320418,0.736434967638975,0.0239659987587552,0.212507757779945,1.79273982622573,1.23459526553773,7.52989515914531,84.9402096817094,4,100.114350066537
"2",722736,81.9578656660247,12.1827333908924,1.2228531579996,0.0226915498882026,0.268701157822497,2.56552876845764,1.77962630891501,18.0421343339753,63.9157313320493,3,100.236397438947
"3",715659,90.4140100243272,5.29176605059113,1.25227238112006,0.0494648987855948,0.232233507857793,2.0625744942773,0.69767864304089,9.58598997567277,80.8280200486545,4,99.254886922416
"4",722127,79.4069464235515,16.0312521204719,1.46843976198093,0.0265881209260975,0.215613043135072,2.06237960912693,0.788780920807559,20.5930535764485,58.8138928471031,2,100.151935109631
"5",721006,70.7091203124523,24.3562466886545,1.78916680305018,0.0586680277279246,0.211371333941743,2.04977489785106,0.825651936322305,29.2908796875477,41.4182406249047,1,99.996463400004
"6",720455,85.8765641157324,7.80243040856126,2.83251556308166,0.0820314939864391,0.185854772331374,1.84300199179685,1.37760165451,14.1234358842676,71.7531282314648,4,99.9200451020517
"7",720816,73.4790848149875,16.1010576901734,4.91276553239662,0.0606257352777963,0.242364209451511,2.76630929391134,2.43779272380191,26.5209151850125,46.9581696299749,2,99.9701122627791
"8",727144,85.7519280912721,10.5519676982826,0.66933097158197,0.0361689018956355,0.3025535519787,2.04209895151442,0.645951833474525,14.2480719087279,71.5038561825443,4,100.847743822565
"9",718582,81.3559204099184,12.374927287352,2.29771967569463,0.0340949258400572,0.234350429039414,2.47223003081068,1.23075724134476,18.6440795900816,62.7118408198369,3,99.6602783650922
"10",724346,94.8283002874317,2.55099082482681,0.542834501743642,0.0386555596358646,0.211639189006359,1.52951766144909,0.298061975906542,5.1716997125683,89.6566005748634,5,100.459688654379
"11",719528,85.8662901235254,9.76612445936781,1.68582737572409,0.0272400796077429,0.196656697168144,2.02188101088491,0.435980253721884,14.1337098764746,71.7325802470508,4,99.7914792904332
"12",716332,85.9231473674218,10.533244361553,0.528805079209082,0.019962810540364,0.213727712848232,2.01805866553498,0.763054002892514,14.0768526325782,71.8462947348436,4,99.3482254242707
"13",719989,69.680092334744,25.8395614377442,1.49113389232336,0.0172224853435261,0.167224777045205,1.76405472861391,1.04071034418581,30.319907665256,39.360184669488,1,99.8554154707527
"14",724007,80.075192643165,11.5326233033659,1.76628126523639,0.0233423157510908,0.292400487840587,2.90660173175121,3.40355825288982,19.9248073568349,60.1503852863301,3,100.412672677962
"15",719649,94.3842067452327,2.84527596091984,0.679914791794333,0.0270965428979961,0.179948836168743,1.43514407718207,0.448413045804274,5.61579325476725,88.7684134904655,5,99.8082608041396
"16",722272,70.8762073014045,23.9197975278012,2.78966926587214,0.0161988835231049,0.139559611891365,1.64217912365425,0.616388285853529,29.1237926985955,41.7524146028089,1,100.17204518804
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
