"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",719880,91.9007334555759,3.29054842473746,2.37664610768461,0.0340334500194477,0.184753014391287,1.62902150358393,0.584264044007335,8.09926654442407,83.8014669111519,4,99.8402982393973
"2",724096,76.6424617730246,16.8213883242001,2.53295143185434,0.0856240056567085,0.200940206823405,2.183550247481,1.53308401095987,23.3575382269754,53.2849235460491,2,100.425016105399
"3",717379,76.9966781854501,19.0511570592393,1.20285093374632,0.0462795816437336,0.2018458862052,1.81772814648882,0.683460207226585,23.0033218145499,53.9933563709002,2,99.4934340593996
"4",723209,81.7153824136591,13.5955166487143,1.22371264738132,0.0465978714313566,0.240317805779519,2.31758730878626,0.86088530424815,18.2846175863409,63.4307648273183,3,100.301997901617
"5",721828,71.5331076101232,19.1325357287332,4.47128678854242,0.0454401879672166,0.2083598862887,2.77268268895083,1.83658710939448,28.4668923898768,43.0662152202464,1,100.110466741051
"6",722973,76.6765840494735,15.3794125091808,2.82112886649986,0.0680523339045856,0.266814943296638,2.67907653536163,2.10893076228296,23.3234159505265,53.353168098947,2,100.26926701538
"7",719128,90.5673259836914,5.8636292843555,0.835595332124462,0.0239178560701294,0.227080575363496,2.0171652334494,0.465285734945656,9.43267401630864,81.1346519673827,4,99.7360032120649
"8",721932,94.5087625981394,2.69596028434811,0.540355601358577,0.0181457533396497,0.307231151964451,1.62660749211837,0.302937118731404,5.49123740186056,89.0175251962789,5,100.124890521427
"9",724914,93.0060669265596,4.3258924506907,0.417704720835851,0.0409703771757753,0.205679570266266,1.60791486990181,0.395771084570032,6.99393307344043,86.0121338531191,5,100.538464685662
"10",718776,86.4873061983149,9.90169399089563,0.751416296593097,0.0193384308880653,0.200897080592563,1.9355125936314,0.703835409084332,13.5126938016851,72.9746123966298,4,99.6871842631008
"11",722574,93.3216528687719,3.49209907912546,0.843789009845358,0.0294779496632871,0.178113245148594,1.52039791080222,0.614469936643167,6.67834713122808,86.6433057375438,5,100.213929627208
"12",719034,85.0450743636601,10.2876915417073,2.22381695441384,0.0233646809469371,0.163830917592214,1.82258418934292,0.433637352336607,14.9549256363399,70.0901487273203,4,99.7229663336484
"13",720285,75.5087222418904,17.6692559195319,1.20188536482087,0.0201309203995641,0.306684159742324,2.97784904586379,2.31547234775124,24.4912777581096,51.0174444837807,2,99.8964677687452
"14",723330,91.0530463274024,4.0414471956092,1.23512089917465,0.0212904206931829,0.223272918308379,1.85862607661786,1.5671961621943,8.94695367259757,82.1060926548049,4,100.318779415324
"15",715784,72.5410179607256,22.6159008863009,2.06137605758162,0.0164854201826249,0.140265778503012,1.74452069339354,0.880433203312731,27.4589820392744,45.0820359214512,2,99.2722231969061
"16",721382,65.4120840276026,27.1916959391834,1.92145077088145,0.0242589917685775,0.250768663482039,2.46124799343482,2.73849361364714,34.5879159723974,30.8241680552051,1,100.04861091367
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
