"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",720906,90.402216100296,5.53484088078057,0.948944800015536,0.0273267249821752,0.246634096539632,2.00442221315955,0.835615184226515,9.59778389970398,80.804432200592,4,99.982594380412
"2",723036,95.2136546451352,1.98330373591356,0.689038996675131,0.0195011036794848,0.28200532200333,1.51638369320476,0.29611250338849,4.78634535486476,90.4273092902705,5,100.278004497723
"3",718750,63.0070260869565,28.5099130434783,3.11081739130435,0.0562086956521739,0.2528,3.08340869565217,1.97982608695652,36.9929739130435,26.014052173913,1,99.6835783180069
"4",717215,83.2768416723019,7.80546976847947,4.37205022203942,0.0582809896613986,0.201613184331058,2.43162789400668,1.85411626918009,16.7231583276981,66.5536833446038,3,99.4706888672686
"5",719259,93.3623354035195,2.83986714104377,0.678337010729098,0.0353141218948946,0.218558266215647,1.67199854294489,1.19358951365224,6.63766459648055,86.7246708070389,5,99.7541716277306
"6",726600,78.7100192678227,16.223506743738,1.78296173960914,0.0353702174511423,0.231351500137627,2.26011560693642,0.756674924304982,21.2899807321773,57.4200385356455,2,100.772296355984
"7",717377,77.9516209747455,15.5469160566899,3.3214056207545,0.071789310223216,0.196409976901964,1.88436484582026,1.02749321486471,22.0483790252545,55.903241949491,2,99.4931566790078
"8",722215,77.5281598969836,17.4331743317433,1.33589028197974,0.0675699064682955,0.206725144174519,2.14063679098329,1.28784364766725,22.4718401030164,55.0563197939672,2,100.164139846872
"9",724739,83.0091936545432,12.1977705077276,2.17278220159257,0.0233187395738328,0.178271074138414,1.99533901169938,0.423324810724964,16.9908063454568,66.0183873090864,3,100.514193901376
"10",718622,90.002115159291,4.64305295412609,1.9299436977994,0.0200383511776706,0.185633058826476,1.93996287338823,1.27925390539115,9.99788484070902,80.004230318582,4,99.6658259729291
"11",724963,91.1980335548159,5.60552745450457,0.672723987293145,0.0257944198531511,0.224976998826147,1.79043620157167,0.482507383135415,8.80196644518409,82.3960671096318,4,100.545260505262
"12",719739,95.9697890485301,1.54556026559628,0.405424744247568,0.044182682889214,0.219801900411121,1.49054032086631,0.324701037459412,4.03021095146991,91.9395780970602,5,99.8207429217725
"13",718448,87.5036189118767,9.28069950782798,0.51945304322651,0.0180945593835601,0.175378037102198,1.80959512727435,0.693160813308688,12.4963810881233,75.0072378237534,4,99.6416938788389
"14",722411,61.7468449400687,33.3224438719787,2.20124001434087,0.0155036398947414,0.14894568327448,1.75135760668096,0.813664243761515,38.2531550599313,23.4936898801375,1,100.191323125273
"15",721273,73.3489261347645,19.6013160065606,1.30519234741908,0.0232921515154456,0.262036704548763,2.44040744627901,3.01882920891258,26.6510738652355,46.697852269529,2,100.033493682315
"16",720951,80.8052142239903,13.1064385790435,1.23808691575433,0.0227477318153384,0.27630171814728,2.76828799738124,1.78292283386804,19.1947857760097,61.6104284479805,3,99.9888354392284
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
