"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",724833,80.6540265136935,12.8316453583101,1.27077547517842,0.0212462732795002,0.266544155688276,2.56928147587099,2.38648074797919,19.3459734863065,61.308053027387,3,100.527230779793
"2",719536,68.4202041315514,26.7420949056058,1.62396322074226,0.0169553712392431,0.165801294167352,1.74251184096418,1.28846923572969,31.5797958684486,36.8404082631029,1,99.7925888120006
"3",721121,81.6288805900813,12.2342852309113,1.29173883439811,0.0246837909310643,0.282060846931375,2.52273890234787,2.01561180439898,18.3711194099187,63.2577611801626,3,100.012412772535
"4",716902,94.1118869803683,2.90039642796365,0.593944500085088,0.0301296411503943,0.184683541125565,1.46826204976412,0.710696859542866,5.88811301963169,88.2237739607366,5,99.4272788359454
"5",722870,87.9376651403434,7.91622283398121,1.33896827922033,0.0232406933473515,0.186617234080817,1.80281378394455,0.79447203508238,12.0623348596566,75.8753302806867,4,100.2549819252
"6",716560,73.8626214134197,20.0223289047672,2.79390420899855,0.0164675672658256,0.159651669085631,1.88804845372334,1.25697778273976,26.1373785865803,47.7252428268393,2,99.3798467889406
"7",720097,88.5805662292719,8.23041895744601,0.476880198084425,0.0413833136369128,0.195806953785393,1.72935035141099,0.745593996364379,11.4194337707281,77.1611324585438,4,99.8703940119121
"8",724549,87.9472609857994,7.98855563943915,1.2490528590889,0.0245670065102567,0.233386561847439,2.14202214066957,0.415154806645237,12.0527390142006,75.8945219715989,4,100.487842764151
"9",715109,76.8756930761604,18.2482670474012,1.10458685319301,0.042371162997529,0.239683740520676,2.46521858905426,1.02417953067295,23.1243069238396,53.7513861523208,2,99.1786073146596
"10",722238,80.7586972715365,10.2484222652367,4.85864770338863,0.0333685017958069,0.185395949811558,2.49751466967952,1.41795363855128,19.2413027284635,61.5173945430731,3,100.167329721378
"11",722018,81.6469949502644,14.5290006620334,0.810644609968173,0.0360101825716256,0.20969006312862,1.81588270652532,0.951776825508505,18.3530050497356,63.2939899005288,3,100.136817878276
"12",722255,65.8685644266914,28.5167980837793,1.87274577538404,0.0863960789471862,0.211559629216828,2.25197471807049,1.19196128791078,34.1314355733086,31.7371288533828,1,100.169687454709
"13",717473,89.0354062104079,4.81760289237365,3.28346850682883,0.0486429454488183,0.180633975076414,1.78571179682023,0.848533673044142,10.9645937895921,78.0708124208158,4,99.5064709378162
"14",725711,95.7095868741138,1.53821562577941,0.648743094702988,0.0173622833331726,0.296261183859691,1.51547930236692,0.274351635844021,4.2904131258862,91.4191737482276,5,100.649000771811
"15",722015,88.0739319820225,5.88505778965811,1.96754915064091,0.0508299689064632,0.23780669376675,2.18568866297792,1.59913575202731,11.9260680179775,76.1478639640451,4,100.136401807688
"16",723217,81.8025571854644,12.6925943389052,1.48503146358562,0.0503306753021569,0.270596515292091,2.58815818765322,1.11073163379732,18.1974428145356,63.6051143709288,3,100.303107423185
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
