"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",721425,89.2923034272447,5.59822573379076,2.11664414180268,0.0243961603770316,0.223446650725994,2.11054510170842,0.634438784350418,10.7076965727553,78.5846068544894,4,100.054574592095
"2",719810,92.134729998194,4.14887261916339,0.753671107653409,0.0273683333101791,0.191439407621456,1.82964949083786,0.914269043219739,7.86527000180604,84.2694599963879,4,99.8305899256829
"3",721771,90.8105202342571,4.59896559989249,1.13055248825458,0.0220291477490783,0.200756195524619,1.97555734436546,1.26161898995665,9.18947976574287,81.6210404685143,4,100.102561399883
"4",718571,72.4517131918766,19.9397136817378,2.34493181606271,0.0253280469153361,0.245487223948643,2.2205182229731,2.77230781648578,27.5482868081234,44.9034263837533,1,99.6587527729371
"5",724005,84.6919565472614,11.0347304231324,1.58382884096104,0.0262429126870671,0.200965462945698,2.0215330004627,0.440742812549637,15.3080434527386,69.3839130945228,3,100.41239529757
"6",720768,63.1780267714438,32.0415168264962,2.51467878707157,0.0127641626709288,0.127225404013497,1.69499755816018,0.430790490143847,36.8219732285562,26.3560535428876,1,99.9634551333749
"7",720021,85.1025178432296,10.7862131798934,0.69845185070991,0.0209716105502478,0.189300034304555,1.93744349123151,1.26510199008084,14.8974821567704,70.2050356864592,4,99.8598535570221
"8",722219,92.1990421188033,4.97577604577005,0.440725043234808,0.0402924874587902,0.214754804290665,1.71471534257614,0.414694157866243,7.8009578811967,84.3980842376066,4,100.164694607656
"9",720109,90.0313702508926,5.27322946942754,1.42367336056069,0.0376331916418209,0.233159146740285,2.1567568243141,0.844177756422986,9.96862974910742,80.0627405017852,4,99.8720582942632
"10",723291,94.9798905281553,1.94278651331207,0.900743960591242,0.0199089992824465,0.288957003474397,1.58981654686703,0.277896448317482,5.02010947184466,89.9597810563107,5,100.313370497683
"11",721315,79.446704976328,15.6735961403825,1.04725397364536,0.0472747689982878,0.241087458322647,2.35472713031061,1.18935555201264,20.553295023672,58.8934099526559,2,100.039318670544
"12",717063,71.0446641369029,18.5438378496729,4.70837290447283,0.0627559921513172,0.252279088448295,2.85930246017435,2.52878756817741,28.9553358630971,42.0893282738058,1,99.4496079574887
"13",719190,81.6535268844116,14.8165297070315,0.683546767891656,0.0335099208832158,0.214407875526634,1.87349657253299,0.724982271722354,18.3464731155884,63.3070537688233,3,99.744602004212
"14",726155,81.7526561133642,12.1516756064477,1.28388567179183,0.0247880962053556,0.281758026867542,2.52590700332574,1.97932948199765,18.2473438866358,63.5053122267284,3,100.7105792188
"15",721430,80.6707511470274,11.9518179171922,3.34904287318243,0.0845542880113109,0.201682768945012,2.17401549699902,1.56813550864256,19.3292488529726,61.3415022940549,3,100.055268043074
"16",719361,73.4191873065123,21.8866466210984,1.70164910246733,0.0543537945482171,0.200594694457998,1.93908204642732,0.798486434488386,26.5808126934877,46.8383746130246,2,99.7683180277145
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
