"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",714136,550138,169705.46,195271.76,1169.29,3257.82,369404.33,364977.22,46.497548531933,53.502451468067,98.8015543835125,51.7274482731581,67.1475756991882,-7.004902936134,"Republian"
"2",719564,566612.152273419,219419.948877465,135830.96075103,1256.14288879055,3084.49533838537,359591.547855671,355250.909628495,61.7647817163717,38.2352182836283,98.7928975936559,49.9735322856162,63.4634372759006,23.5295634327434,"Democrat"
"3",715673,566991.916821451,184334.333899328,152117.724860788,1199.49405248455,3304.59104174125,340956.143854342,336452.058760117,54.787696820353,45.212303179647,98.6789840349233,47.6413311462557,60.1342159806682,9.57539364070595,"Democrat"
"4",726383,566631.93090513,212519.657223207,155551.024388182,1152.9630587249,3285.85361987337,372509.498289986,368070.681611388,57.7388169828713,42.2611830171287,98.8084017457341,51.282794103109,65.7410001047673,15.4776339657427,"Democrat"
"5",719420,557802,184431.02,163383.33,1264.3,4484.83,353563.48,347814.35,53.0257075362187,46.9742924637813,98.3739468793553,49.1456284228962,63.3851223193893,6.05141507243732,"Democrat"
"6",722928,550220,106814.97,244273.23,1185.84,4872.53,357146.57,351088.2,30.4239703869284,69.5760296130716,98.3036740350047,49.4027856162716,64.9097760895642,-39.1520592261432,"Republian"
"7",720907,570526,144449.24,222268.81,1132.96,3957.39,371808.4,366718.05,39.3897273395733,60.6102726604267,98.630921194895,51.5750852745222,65.1694050753165,-21.2205453208533,"Republian"
"8",725498,554327,122607.14,227811.74,1247.5,3930.05,355596.43,350418.88,34.9887369082396,65.0112630917604,98.543981445483,49.0141158211325,64.1492169784261,-30.0225261835207,"Republian"
"9",707643,542719,106745.45,233075.84,1049.15,4405.99,345276.43,339821.29,31.4122314113986,68.5877685886014,98.42006591646,48.7924603225073,63.6197424449854,-37.1755371772028,"Republian"
"10",722465,611918,214214.89,187262.52,1187.54,5574.75,408239.7,401477.41,53.3566483852728,46.6433516147272,98.3435491452693,56.5065020450818,66.714772240725,6.71329677054556,"Democrat"
"11",720303,578906,132231.5,241478.77,1211.45,4597.34,379519.06,373710.27,35.3834268456149,64.6165731543851,98.4694339198669,52.6888073491295,65.5579765972369,-29.2331463087702,"Republian"
"12",728717,639411,257806.8,130316.12,1447.3,4562.84,394133.06,388122.92,66.4240081466974,33.5759918533026,98.4750987394967,54.0858879372925,61.6400187047142,32.8480162933949,"Democrat"
"13",723668,599323.691082803,201767.965968684,225285.663495223,1156.07608014862,5899.56234076433,434109.26788482,427053.629463907,47.2465170760799,52.7534829239201,98.3746860657246,59.9873516425791,72.4331900013015,-5.50696584784014,"Republian"
"14",719051,545142.308917197,100065.494031316,247044.486504777,878.75391985138,3922.15765923567,351910.89211518,347109.980536093,28.8281811651657,71.1718188348343,98.6357593110486,48.9410197767864,64.5539497409717,-42.3436376696686,"Republian"
"15",723362,576537,184090.94,176650.69,1185.1,4279.49,366206.22,360741.63,51.0312436077865,48.9687563922135,98.5077834013852,50.6255816589757,63.5182512137122,2.06248721557306,"Democrat"
"16",726786,563259,137932.38,217201.4,1081.58,4149,360364.36,355133.78,38.8395550544361,61.1604449455639,98.5485301598638,49.5832831122229,63.9784468601478,-22.3208898911278,"Republian"
