"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",711042,573925,141868.75,246612.31,993.94,4799.54,394274.54,388481.06,36.518833118917,63.481166881083,98.5305974867157,55.4502462583082,68.6979204599904,-26.9623337621659,"Republian"
"2",722460,579101,189811.12,189127.08,1101.25,4775.55,384815,378938.2,50.0902574615069,49.9097425384931,98.4728246040305,53.2645405974033,66.4504119315974,0.180514923013853,"Democrat"
"3",714484,615635,224973,156311.09,1396.02,4612.5,387292.61,381284.09,59.0040355473526,40.9959644526474,98.4485838756386,54.2059178372084,62.9094528413752,18.0080710947052,"Democrat"
"4",726716,549514,103905.07,229944.01,1054.03,3565.42,338468.53,333849.08,31.1233656836796,68.8766343163204,98.6351906926177,46.5750760957513,61.5941595664533,-37.7532686326408,"Republian"
"5",713859,560230,139095.54,227442.59,1086.06,4156.83,371781.02,366538.13,37.9484502744639,62.0515497255361,98.5897908397798,52.0804556642138,66.3622119486639,-24.1030994510721,"Republian"
"6",725014,571556,159703.79,199681.93,1161.22,4993.71,365540.65,359385.72,44.4379899123426,55.5620100876574,98.3162118905243,50.4184264028005,63.9553517065694,-11.1240201753147,"Republian"
"7",716760,636838,253744.49,182069.94,1248.64,5603.17,442666.24,435814.43,58.2230583783102,41.7769416216898,98.452149863518,61.759339248842,69.5100229571728,16.4461167566204,"Democrat"
"8",732703,557605,117165.16,227886.1,1126.93,4764.31,350942.5,345051.26,33.9558707885895,66.0441292114105,98.3213090463537,47.8969650731606,62.9374736596695,-32.088258422821,"Republian"
"9",713903,567680,158179.84,230224.21,1165.83,4264.24,393834.12,388404.05,40.7255897563375,59.2744102436625,98.6212291611504,55.1663349222513,69.3760780721533,-18.5488204873249,"Republian"
"10",722920,563516,134396.25,231886.31,1177.79,4972.42,372432.77,366282.56,36.6919598902006,63.3080401097994,98.3486388697751,51.5178401482875,66.0908953783034,-26.6160802195988,"Republian"
"11",715465,547760,117595.86,218515.41,1137.86,3707.4,340956.53,336111.27,34.987181477134,65.012818522866,98.5789214830407,47.6552354063441,62.24560573974,-30.0256370457319,"Republian"
"12",730540,559940,138748.08,201671.94,1268.82,4011.78,345700.62,340420.02,40.7579084214847,59.2420915785153,98.472493338311,47.3212445588195,61.7388684501911,-18.4841831570305,"Republian"
"13",714516,552583,161976.59,186236.19,1226.21,3393,352831.99,348212.78,46.5165551936376,53.4834448063624,98.6908188228624,49.3805583080015,63.8514015089136,-6.96688961272474,"Republian"
"14",725298,574374.876943379,238865.468144141,144433.743621237,1111.21462567698,2933.33062041453,387343.757011469,383299.211765378,62.3182779437474,37.6817220562526,98.9558253688411,53.4047739014128,67.4374476601025,24.6365558874949,"Democrat"
"15",720668,560492,187288.07,157070.99,1249.87,3996.14,349605.07,344359.06,54.3874379259834,45.6125620740166,98.4994468186631,48.5112520605882,62.3746761773585,8.77487585196684,"Democrat"
"16",730156,569715.123056621,211820.111855859,125710.226378764,1299.75537432302,3019.34937958547,341849.442988531,337530.338234623,62.755873431626,37.244126568374,98.736547669597,46.8186857313411,60.003575322777,25.5117468632521,"Democrat"
