"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",708111,562993,168641.65,187727.77,1115.17,4250.2,361734.79,356369.42,47.3221439707144,52.6778560292856,98.5167669385629,51.0844754565315,64.2520937205258,-5.35571205857113,"Republian"
"2",723641,594326,198053.49,210148.54,1117.66,5293.31,414613,408202.03,48.5184970785177,51.4815029214823,98.4537460234001,57.29539923802,69.7618815263004,-2.96300584296456,"Republian"
"3",707610,557912,155175.25,203583.74,1100.25,4472.46,364331.7,358758.99,43.2533411915336,56.7466588084664,98.470429556363,51.487641497435,65.3027179913678,-13.4933176169327,"Republian"
"4",738534,587928,147752.87,221248.97,1178.57,5204.95,375385.36,369001.84,40.0412285207033,59.9587714792967,98.2994755043191,50.8284466253416,63.8488658475187,-19.9175429585934,"Republian"
"5",713523,612561,190738.84,198310.21,1136.56,5182.84,395368.45,389049.05,49.0269388911244,50.9730611088756,98.4016428220309,55.4107505994902,64.543523012402,-1.94612221775124,"Republian"
"6",724243,602384.906656266,198907.153468539,207011.29074623,1227.37164326573,5220.89774310972,412366.713601144,405918.444214768,49.0017530130507,50.9982469869493,98.4362779114581,56.9376181200431,68.4556849025517,-1.99649397389867,"Republian"
"7",721503,542815,97636.5699999999,248035.15,1120.1,4646.07,351437.89,345671.72,28.245460751027,71.754539248973,98.3592634248971,48.709137730543,64.7435848309276,-43.509078497946,"Republian"
"8",731789,564351,180823.07,169516.5,1347.2,4683.22,356369.99,350339.57,51.6136587140299,48.3863412859701,98.3078204761293,48.6984622616628,63.1468695900246,3.22731742805986,"Democrat"
"9",715511,570659.353419705,171703.729005725,209333.708900271,1169.64833684845,3996.44388972582,386203.53013257,381037.437905996,45.06216763091,54.93783236909,98.6623394600249,53.975903952919,67.676719538237,-9.87566473817993,"Republian"
"10",722456,546465,139989.47,206875.26,1210.58,3399.87,351475.18,346864.73,40.3585195877367,59.6414804122633,98.6882573045414,48.6500465080226,64.3179672989121,-19.2829608245267,"Republian"
"11",718176,553227.32738285,240350.684842206,94151.636997131,1159.76426522155,2317.80371055148,337979.88981511,334502.321839337,71.8532186923496,28.1467813076504,98.9710725162744,47.0608722395499,61.0924068798246,43.7064373846992,"Democrat"
"12",726583,581347.319197445,212196.476152069,154640.864102598,1245.44739793,3485.3623997227,371568.15005232,366837.340254667,57.8448409872227,42.1551590127773,98.7267988935579,51.1391196948346,63.915001889967,15.6896819744454,"Democrat"
"13",713799,568572,182569.41,191826.47,1166.9,3757.56,379320.34,374395.88,48.7637337248476,51.2362662751523,98.7017674823343,53.1410579168645,66.7145656135019,-2.4725325503047,"Republian"
"14",725290,599487.093343734,185518.876531461,200146.76925377,1323.71835673427,4552.16225689028,391541.526398856,385665.645785231,48.1035525354448,51.8964474645552,98.4992956768425,53.9841341255023,65.312753309662,-3.7928949291104,"Republian"
"15",714861,550213,115708.23,224147.57,1199.7,3773.82,344829.32,339855.8,34.0462719777035,65.9537280222965,98.5576864519525,48.2372545152135,62.6719688556977,-31.907456044593,"Republian"
"16",730874,545223,93371.42,228119.62,986.8,3331.72,325809.56,321491.04,29.043241764996,70.956758235004,98.6745263091728,44.5780750170344,59.7571195639215,-41.913516470008,"Republian"
