"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",716102,551949.874237734,202572.90011806,121443.712115605,1296.68221339701,2828.7870681047,328142.081515167,324016.612233665,62.51929452678,37.48070547322,98.7427795720522,45.8233717424567,59.4514278979309,25.03858905356,"Democrat"
"2",717268,550279.082076041,186810.90050694,151096.613621002,1243.64107423054,3999.23508750754,343150.39028968,337907.514127942,55.2846245485408,44.7153754514592,98.4721345771129,47.8413076130094,62.3593375556044,10.5692490970816,"Democrat"
"3",716242,570418,153267.94,226243.3,1170.3,4962.26,385643.8,379511.24,40.3856128213752,59.6143871786248,98.4097864402332,53.8426677016986,67.607228383396,-19.2287743572496,"Republian"
"4",726790,566816,129554.9,217055.33,1217.16,3984.63,351812.02,346610.23,37.3776907854105,62.6223092145895,98.5214291427564,48.4062824199562,62.0681173431943,-25.2446184291791,"Republian"
"5",713273,565126,173303.92,194824.1,1165.7,3958.09,373251.81,368128.02,47.0770793269146,52.9229206730854,98.6272564893925,52.3294460886645,66.0475380711558,-5.84584134617084,"Republian"
"6",722397,579556.043686224,235093.169375,146903.744263393,1086.47671237245,3204.44784438776,386287.838195153,381996.913638393,61.5432117332615,38.4567882667386,98.8891898391602,53.473067883055,66.6523699309901,23.0864234665229,"Democrat"
"7",718249,563028,145058.85,222333.66,1234.5,3888.85,372515.86,367392.51,39.4833443937112,60.5166556062888,98.624662584836,51.8644453385943,66.1629368344025,-21.0333112125775,"Republian"
"8",729023,544555,134207.56,210845.36,1216.71,3255.17,349524.8,345052.92,38.8947759085766,61.1052240914234,98.7205829171492,47.9442761065152,64.1853990873282,-22.2104481828469,"Republian"
"9",713612,542883,114933.72,221334.33,1131.32,4674.68,342074.05,336268.05,34.1791972207886,65.8208027792114,98.3027066800302,47.9355798389041,63.0106394932242,-31.6416055584228,"Republian"
"10",722945,614819,199944.68,216123.91,1170.77,6044.64,423284,416068.59,48.0557015851641,51.9442984148359,98.2953737915915,58.5499588488751,68.8469289335561,-3.88859682967176,"Republian"
"11",718663,552792,119329.29,246420.13,1079.13,4274.11,371102.66,365749.42,32.6259683474003,67.3740316525998,98.557477329858,51.6379248688189,67.1324223215966,-34.7480633051995,"Republian"
"12",728589,578685,178959.61,182640.04,1189.86,4296.45,367085.96,361599.65,49.4910904919294,50.5089095080706,98.505442703393,50.3831323283772,63.4345040911722,-1.01781901614122,"Republian"
"13",713811,583366,190654.99,221621.2,1080.82,5437.5,418794.51,412276.19,46.2444823699375,53.7555176300625,98.4435517074949,58.6702236306249,71.7893243692639,-7.51103526012498,"Republian"
"14",728470,560195,115001.53,234499.06,945.98,4023.21,354469.78,349500.59,32.9045310052266,67.0954689947734,98.5981343741066,48.6594890661249,63.2761413436392,-34.1909379895468,"Republian"
"15",719801,635359,268615.41,105136.39,1419.85,4326.7,379498.35,373751.8,71.8699976829543,28.1300023170457,98.4857509920662,52.7226761285411,59.7297512115198,43.7399953659086,"Democrat"
"16",731269,580638,131827.82,236303.19,1156.54,4409.93,373697.48,368131.01,35.8100286091085,64.1899713908915,98.5104341618787,51.1026010948092,64.3598042153631,-28.379942781783,"Republian"
