"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",707071,549885,103116.69,249190.27,927.99,3963.37,357198.32,352306.96,29.2689903145825,70.7310096854175,98.6306318573951,50.5180271853887,64.9587313711049,-41.462019370835,"Republian"
"2",725144,593089,196782.8,224093.4,1102.79,5577.3,427556.29,420876.2,46.755506726206,53.244493273794,98.4376115715664,58.961570391536,72.0897352673882,-6.48898654758806,"Republian"
"3",714667,609275,207233.49,195738.49,1258.62,4893.91,409124.51,402971.98,51.4262778270588,48.5737221729412,98.4961717399918,57.2468730191823,67.1494005170079,2.85255565411769,"Democrat"
"4",723888,621066,219370.12,149733.44,1407.25,4637.62,375148.43,369103.56,59.4332170624418,40.5667829375582,98.3886724515947,51.8240984793228,60.40395545723,18.8664341248836,"Democrat"
"5",718955,543828,100585.15,222479.95,1090.1,3443.26,327598.46,323065.1,31.1346381890213,68.8653618109787,98.6161839710724,45.5659199810836,60.239351412579,-37.7307236219573,"Republian"
"6",722874,590014,200543.73,225294.64,1065.64,3983.7,430887.71,425838.37,47.0938609876794,52.9061390123205,98.8281540914685,59.6075816809015,73.0300823370293,-5.8122780246411,"Republian"
"7",718354,539712.445196211,131651.297916103,205313.948592693,1215.68856562923,3346.96926928282,341527.904343708,336965.246508796,39.0696961422894,60.9303038577106,98.6640453746584,47.5431200137687,63.2796051644772,-21.8606077154213,"Republian"
"8",733142,575241,175960.17,175555.28,1281.37,3901.89,356698.71,351515.45,50.0575920631653,49.9424079368346,98.5468800826333,48.6534273033055,62.0085685825593,0.115184126330696,"Democrat"
"9",710519,536787,98530.77,234465.37,1095.9,4646.57,338738.61,332996.14,29.5891628053106,70.4108371946894,98.3047489035867,47.6748137628973,63.104846056257,-40.8216743893788,"Republian"
"10",722909,598498,189809.24,206514.82,1148.75,5710.44,403183.25,396324.06,47.8924342872346,52.1075657127654,98.2987413291599,55.772337873785,67.3658475049207,-4.21513142553088,"Republian"
"11",718146,574558,174580.36,178018.46,1151.73,4126.01,357876.56,352598.82,49.5124629174879,50.4875370825121,98.5252624536237,49.8333987796353,62.2872817017603,-0.975074165024182,"Republian"
"12",729583,560323,136703.26,233617.38,1130.63,4459.37,375910.64,370320.64,36.9148368289707,63.0851631710293,98.5129444593534,51.5240404450213,67.0882044820577,-26.1703263420586,"Republian"
"13",716789,550726,168237.71,169577.85,1266.58,4629.84,343711.98,337815.56,49.8016462000744,50.1983537999256,98.2844880763248,47.9516259317596,62.41070514194,-0.396707599851233,"Republian"
"14",724982,566786,148091.46,214160.75,1249.86,4386.03,367888.1,362252.21,40.8807609482907,59.1192390517093,98.4680423204774,50.7444460690059,64.9077606010028,-18.2384781034186,"Republian"
"15",719550,550578,230426.36,97210.3,1144.86,2315.45,331096.97,327636.66,70.3298464829912,29.6701535170088,98.9548952984982,46.0144493085957,60.1362513576641,40.6596929659825,"Democrat"
"16",729931,580098.554803789,197514.582083897,173859.721407307,1267.68143437077,3546.96073071718,376188.945656292,371374.303491204,53.1847734824699,46.8152265175301,98.7201532047444,51.5376036442201,64.8491437430892,6.36954696493972,"Democrat"
