"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",718484,563502,129326.39,237119.31,1078.08,4241.75,371765.53,366445.7,35.292101940342,64.707898059658,98.5690362417409,51.7430492537064,65.9741278646749,-29.4157961193159,"Republian"
"2",710671,557351,171420.25,199837.33,1066.08,4405.77,376729.43,371257.58,46.1728619790066,53.8271380209934,98.5475384813976,53.0103845520642,67.5928508247047,-7.65427604198682,"Republian"
"3",718336,587169,198338.1,191068.51,1152.53,5175.38,395734.52,389406.61,50.9334189268128,49.0665810731872,98.4009709337462,55.0904479240913,67.3970390126182,1.86683785362555,"Democrat"
"4",724020,575195,132395.93,240036.88,1081.05,5065.76,378579.62,372432.81,35.5489437141695,64.4510562858305,98.3763494717439,52.2885583271181,65.8176131572771,-28.9021125716609,"Republian"
"5",711929,547925,126394.59,229456.61,1159.06,4819,361829.26,355851.2,35.5189444352021,64.4810555647979,98.3478229483155,50.8237843942303,66.036275037642,-28.9621111295958,"Republian"
"6",724693,640450,243203.18,166857.89,1264.43,5471.11,416796.61,410061.07,59.3090146304305,40.6909853695695,98.3839743802139,57.5135415962345,65.0787118432352,18.6180292608611,"Democrat"
"7",719186,571447,132011.02,228779.05,1038.72,4061.78,365890.57,360790.07,36.589427197927,63.410572802073,98.6060039754509,50.8756524737689,64.0287848216895,-26.8211456041459,"Republian"
"8",732133,590019,184862.11,164498.12,1309.24,4258.44,354927.91,349360.23,52.914468827777,47.085531172223,98.4313208842889,48.4786111266669,60.1553356756308,5.82893765555398,"Democrat"
"9",713717,533391,132421.92,201483.44,1202.87,3232.15,338340.38,333905.36,39.6585188090422,60.3414811909578,98.6891839513806,47.4053973773919,63.4319626690364,-20.6829623819157,"Republian"
"10",723438,563684,138929.88,210980.44,1243.35,4069.24,355222.91,349910.32,39.7044248366267,60.2955751633733,98.504434863168,49.102052974823,63.0180934708099,-20.5911503267466,"Republian"
"11",718671,553010.414285714,251874.739028571,103067.271514286,1162.17428571429,2411.12268571428,358515.307514286,354942.010542857,70.9622224327145,29.0377775672855,99.0033070006959,49.8858737188903,64.8297569544609,41.9244448654291,"Democrat"
"12",727801,583877,198938.08,192296.18,1192.78,3984.74,396411.78,391234.26,50.8488392606517,49.1511607393484,98.6939035969113,54.4670562420222,67.8930288399783,1.6976785213033,"Democrat"
"13",717308,563719,142431.06,232175.99,1104.93,3949.96,379661.94,374607.05,38.0214574178463,61.9785425821537,98.6685813173688,52.9287196016216,67.3495021455725,-23.9570851643075,"Republian"
"14",724942,577234,140875.54,233948.02,1196.81,4561.28,380581.65,374823.56,37.5844944218555,62.4155055781445,98.4870289989021,52.498220547299,65.9319530727573,-24.8310111562891,"Republian"
"15",729091,554868,165115.56,166892.16,1330.24,4394.03999999999,337732,332007.72,49.732445980473,50.267554019527,98.3050821361316,46.3223383637982,60.8670891094819,-0.535108039054037,"Republian"
"16",722084,577623.585714286,190598.840971429,156326.868485714,1223.09571428571,3467.16731428572,351615.972485714,346925.709457143,54.9393820566573,45.0606179433427,98.666083626573,48.6946078968256,60.8728558150735,9.87876411331462,"Democrat"
