"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",718110,79.7118825806631,15.767500800713,1.39992480260684,0.0313322471487655,0.215426605951734,2.16039325451532,0.71353970840122,20.2881174193369,59.4237651613263,2,99.5948165926177
"2",721635,93.6545483520062,2.91546280321769,0.589633263353357,0.0313177714495555,0.207861314930678,1.56380995932847,1.03736653571404,6.3454516479938,87.3090967040124,5,100.083699533238
"3",720995,78.6736385134432,15.3425474517854,2.87033890664984,0.0728160389461786,0.189183004043024,1.877266832641,0.974209252491349,21.3263614865568,57.3472770268864,2,99.9949378078489
"4",722701,76.4383887665853,17.9173683169111,1.84751370207043,0.0671093578118752,0.213089507278944,2.14666923112048,1.36986111822178,23.5616112334147,52.8767775331707,2,100.23154328209
"5",721821,81.836078473749,9.9859937574551,3.36884075137742,0.0489040911805004,0.226371912149965,2.4051669319679,2.12864408212008,18.163921526251,63.672156947498,3,100.109495909679
"6",724359,68.1401073224741,23.3476770496397,3.52242465407346,0.0545309715210276,0.241040699432188,2.91126361376058,1.78295568909891,31.8598926775259,36.2802146449482,1,100.461491626926
"7",721155,95.0530745817473,2.11840727721502,0.568393757236655,0.0163626404864419,0.290922201191145,1.69713861791154,0.255700924211855,4.94692541825266,90.1061491634947,5,100.017128239196
"8",719161,87.548268051243,7.94801164134318,1.29984801734243,0.0447743968318638,0.271705501271621,2.19881222702566,0.688580164942204,12.451731948757,75.0965361024861,4,99.7405799885303
"9",720516,76.8078710257649,14.5982878936762,1.90974246234643,0.0247045173181442,0.287294105890778,2.85017959351354,3.52192040149004,23.1921289742351,53.6157420515297,2,99.9285052040029
"10",720282,62.8796776817968,32.2799958904984,1.67712090542315,0.0170766449807159,0.167989759566392,1.88842703274551,1.08971208498893,37.1203223182032,25.7593553635937,1,99.8960516981574
"11",723239,81.0766565409222,13.0389815814689,1.20347492322731,0.0223992345545525,0.285521107130561,2.7191564614187,1.65381015127779,18.9233434590778,62.1533130818443,3,100.306158607495
"12",718677,92.4021500618498,3.49837270428857,1.29557506362385,0.0294986482105313,0.187010298089406,1.71467849952065,0.872714724417228,7.59784993815023,84.8043001236995,4,99.6734539337047
"13",721665,83.791787048007,11.7162395294215,1.55889505518489,0.0270208476232047,0.225312298642722,2.21266099921709,0.468084221903515,16.208212951993,67.5835740960141,3,100.087860239116
"14",722167,92.6619466134565,3.61689193773739,1.73339407643938,0.0221555402005353,0.145395732566013,1.38347501339718,0.436741086203053,7.33805338654355,85.3238932269129,5,100.157482717468
"15",719949,77.9139911299273,18.0140537732534,1.38787608566718,0.0180568345813384,0.165011688327923,1.80359997722061,0.697410511022309,22.0860088700727,55.8279822598545,2,99.8498678629158
"16",720072,94.5116599451166,3.0787199057872,0.41440300414403,0.0356908753569088,0.188314501883145,1.43666188936662,0.334549878345499,5.4883400548834,89.0233198902332,5,99.8669267570141
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
