"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",723469,94.2754976370791,2.60246119736989,0.874536434871432,0.0244654574003862,0.258062197550966,1.58085557224981,0.38412150347838,5.72450236292087,88.5509952741583,5,100.338057352557
"2",717517,89.5772504344845,6.54702257925596,0.971405555547813,0.0367935533234753,0.257276134223997,1.93751506932937,0.672736673834906,10.4227495655155,79.154500868969,4,99.5125733064367
"3",725589,67.617893876561,24.5133264148161,2.22688050673315,0.0640858667923577,0.28115089947615,2.98143990606252,2.31522252955874,32.382106123439,35.2357877531219,1,100.632080567909
"4",720310,95.2476017270342,2.32025100304036,0.314031458677514,0.0360955699629326,0.215323957740417,1.56390998320168,0.302786300342908,4.75239827296581,90.4952034540684,5,99.8999350236432
"5",720606,90.9298562598702,5.74280536104334,1.00415483634608,0.0251177481175566,0.182207752919071,1.63834328329212,0.47751475841167,9.07014374012984,81.8597125197403,4,99.9409873216357
"6",722236,82.9996012383764,8.05249253706545,5.11661008313072,0.0368300666264213,0.182073449675729,2.23971111935711,1.3726815057682,17.0003987616236,65.9992024767527,3,100.167052340986
"7",720190,85.718907510518,10.457795859426,0.99876421499882,0.027631597217401,0.231188991793832,2.10305613796359,0.462655688082312,14.281092489482,71.4378150210361,4,99.8832922001327
"8",721506,86.0993532971313,9.93602270805787,1.12126579681943,0.0220372387755611,0.17574351426045,1.93484184469706,0.710735600258348,13.9006467028687,72.1987065942625,4,100.065808497964
"9",722333,93.2079802528751,3.27148282025049,0.636686957400534,0.0366866805199264,0.209321739419354,1.66571373590851,0.972127813626125,6.79201974712494,86.4159605057501,5,100.180505289991
"10",716040,80.062845651081,14.5134350036311,1.78286129266521,0.0367297916317524,0.236858276073962,2.44818725210882,0.919082732808223,19.937154348919,60.1256913021619,3,99.3077278870618
"11",723815,77.8037205639563,15.485034159281,3.27086341123077,0.0764007377575762,0.207649744755221,1.99235992622424,1.1639714567949,22.1962794360437,55.6074411279125,2,100.386044160345
"12",719989,74.5537779049402,20.6643434830254,1.28418628617937,0.0597231346590017,0.198197472461385,2.08392072656666,1.15585099216794,25.4462220950598,49.1075558098804,2,99.8554154707527
"13",724071,67.7751215005158,27.611104435891,2.08142571653885,0.0167110683897021,0.145565835394595,1.65398144657085,0.716089996699219,32.2248784994842,35.5502430010317,1,100.421548850501
"14",720411,75.7113647626147,17.2737506784322,2.32964238469429,0.0209602574086181,0.20849209687248,2.16168270612192,2.29410711385584,24.2886352373853,51.4227295252294,2,99.9139427334312
"15",721637,81.6397995113887,12.3185202532575,1.30093107753621,0.0230032550991704,0.272020420238984,2.58038321205814,1.86534227042128,18.3602004886113,63.2795990227774,3,100.08397691363
"16",716785,79.9250821376005,13.821996833081,1.32745523413576,0.0203687298143795,0.24693597103734,2.41118326973918,2.24697782459175,20.0749178623995,59.8501642752011,2,99.4110520830227
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
