"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",718345,89.2490377186449,3.71214388629419,3.93278995468751,0.0346630101135248,0.174707139327203,1.88238242070314,1.01427587022949,10.7509622813551,78.4980754372899,4,99.627408788659
"2",724140,93.1067196950866,2.90758693070401,0.751512138536747,0.0320380037009418,0.216808904355511,1.68599994476206,1.29933438285414,6.89328030491342,86.2134393901732,5,100.43111847402
"3",718201,83.7040048677181,11.0929948579854,1.63129820203536,0.0497075331279127,0.199804790023963,1.97785856605602,1.34433118305321,16.2959951322819,67.4080097354362,3,99.6074374004464
"4",724738,77.7111176728694,17.030844249922,1.54524807585638,0.0394625368064045,0.244364170224274,2.49883406141254,0.930129232908996,22.2888823271306,55.4222353457387,2,100.51405521118
"5",719355,71.8830063042587,22.6812908786343,2.22602192241661,0.0665874290162715,0.205600850762141,2.04794572916015,0.889546885751819,28.1169936957413,43.7660126085173,1,99.7674858865389
"6",725947,95.3590275874134,1.9774170841673,0.522903187147271,0.016392381261993,0.308700221917027,1.57738788093346,0.238171657159545,4.64097241258659,90.7180551748268,5,100.681731658048
"7",718777,64.8957882625627,26.4710751735239,2.69179453432706,0.0639975959163969,0.286737054747161,3.09831839360469,2.49228898531812,35.1042117374373,29.7915765251253,1,99.6873229532968
"8",722384,88.847067487652,5.90004762010233,2.22970054707745,0.0624321690402888,0.199893685352942,1.91864714611619,0.842211344658796,11.152932512348,77.694134975304,4,100.187578489983
"9",718708,89.5076999282045,6.49290115039766,1.19659166170406,0.0427155395515286,0.206481630926607,1.93082587086828,0.622784218347368,10.4923000717955,79.015399856409,4,99.6777533297782
"10",721522,86.585717414022,10.0617860578056,0.485224289765246,0.0189876400165206,0.214823664420489,1.91955338853147,0.71390754543867,13.414282585978,73.171434828044,4,100.068027541099
"11",717665,93.9671016421311,3.04292392690183,0.501626803592205,0.0288435412065518,0.188110051347077,1.53400263354072,0.737391401280542,6.03289835786892,87.9342032842622,5,99.533099455433
"12",725321,85.5428148364655,10.4477879449237,1.30342289827538,0.0266089083316214,0.215904406462794,2.00835216407632,0.455108841464676,14.4571851635345,71.085629672931,4,100.594911595402
"13",718586,75.1829286960781,18.117386088791,1.51324963191601,0.0233792475778821,0.289596513152218,2.96081471111321,1.9126451113715,24.8170713039219,50.3658573921563,2,99.6608331258759
"14",722196,63.1299536413937,30.2890074162693,1.48228458756349,0.0225700502356701,0.231100698425358,2.21615738663742,2.62892621947505,36.8700463586063,26.2599072827875,1,100.16150473315
"15",718308,89.2921977758844,4.74336913970052,2.24875680070388,0.0196294625703737,0.193649520818368,2.00290126241111,1.49949603791131,10.7078022241156,78.5843955517689,4,99.62227725141
"16",722311,74.992350940246,20.2918133601731,2.419179550083,0.0161980088909071,0.130830071811173,1.72155761161051,0.42807045718534,25.007649059754,49.9847018804919,2,100.177454105681
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
