"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",722740,80.0682126352492,14.3693444392174,2.53078562138528,0.047319921410189,0.202562470598002,1.99172593187038,0.79004898026953,19.9317873647508,60.1364252704984,3,100.236952199731
"2",724238,71.9121338565499,22.1327795558918,2.05112131647331,0.0723519064175036,0.199381971119991,2.18491711288278,1.44731428066464,28.0878661434501,43.8242677130998,1,100.44471011322
"3",723796,91.4641694621136,5.1912417310955,0.786962072186086,0.0214148738042211,0.26816948421931,1.85190302239858,0.41613935418267,8.53583053788637,82.9283389242273,4,100.383409046623
"4",715927,86.8003302012635,9.47889938499316,1.21562673289316,0.0441385783746108,0.243460576287806,1.64988888531931,0.567655640868413,13.1996697987365,73.6006604025271,4,99.2920558949228
"5",717333,91.9687230337932,5.07909157950352,0.553020703076535,0.0427974176567926,0.222490809707625,1.73754727581193,0.396329180450363,8.03127696620678,83.9374460675864,4,99.4870543103873
"6",722623,74.3818007453402,20.4603230176731,1.07151308496962,0.0448366575655632,0.26196232336917,2.5511227846332,1.22844138644909,25.6181992546598,48.7636014906805,2,100.220725446808
"7",720708,84.5414509066085,10.912602607436,1.93240535695455,0.0209516197960894,0.177186877348385,1.92935280307697,0.486049828779478,15.4585490933915,69.082901813217,3,99.9551337216196
"8",719069,87.1602029846927,9.14001298901774,0.956514604300839,0.0214165817188615,0.175365646412236,1.84919666958247,0.697290524275139,12.8397970153073,74.3204059693854,4,99.7278204905056
"9",721114,69.8101825786214,25.6472624300735,2.0482198376401,0.0148381531907576,0.127580382574739,1.60044042966854,0.751476188230987,30.1898174213786,39.6203651572428,1,100.011441941163
"10",718874,65.4751736743852,27.4150963868494,1.7506544957809,0.0242045198463152,0.259016183642752,2.29428244727171,2.78157229222367,34.5248263256148,30.9503473487704,1,99.7007759023011
"11",719570,89.2281501452256,5.310393707353,1.50492655335826,0.0226524174159568,0.222493989465931,2.20742943702489,1.50395375015634,10.7718498547744,78.4563002904513,4,99.7973042786619
"12",725909,79.7916818774805,14.2413167490691,1.12452111766075,0.0258985630430261,0.282129027192114,2.81991268878055,1.71453997677395,20.2083181225195,59.583363754961,2,100.676461430603
"13",716561,93.8786788563709,2.2130704852762,0.7791381333899,0.0198168753253387,0.204727859875154,1.588699357068,1.3158684326945,6.12132114362909,87.7573577127418,5,99.3799854791365
"14",724805,81.2935893102283,9.9897213733349,4.84833851863605,0.0371134305088955,0.177151095811977,2.31220811114714,1.34187816033278,18.7064106897717,62.5871786204565,3,100.523347454307
"15",719692,87.4656102888458,6.24628313222879,2.01516759947311,0.0603035743067868,0.250384886868271,2.22345114298895,1.73879937528832,12.5343897111542,74.9312205776916,4,99.8142244825642
"16",723545,87.9648121402262,7.2707295330629,1.46487087879814,0.0436738558071716,0.233433995121243,2.16931911629546,0.853160480688831,12.0351878597738,75.9296242804525,4,100.348597807447
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
