"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",716492,71.9205517996014,17.6207131412493,5.04234520413347,0.0619685914148378,0.232242648906059,2.8197104782747,2.30246813642023,28.0794482003986,43.8411035992028,1,99.370415855618
"2",721357,91.5780951734023,4.10684307492684,1.89836655082019,0.031329840841636,0.17397765600112,1.6821074724443,0.529280231563567,8.42190482659765,83.1561903468047,4,100.045143658772
"3",720716,78.3216967571138,16.8439440778337,1.24792567391316,0.0407927671926251,0.233656530450274,2.27121362644925,1.04077056704721,21.6783032428862,56.6433935142275,2,99.956243243187
"4",723111,91.0034559009613,5.04514521283731,0.657022227569488,0.0378918312679519,0.223340538312928,1.91616501477643,1.11697927427463,8.99654409903874,82.0069118019225,4,100.288406262417
"5",721207,93.31135166464,3.36962896921411,1.11327261105341,0.0407649953480762,0.175816374494424,1.51509899377017,0.474066391479839,6.68864833536003,86.6227033292799,5,100.024340129384
"6",725585,75.0439989801333,18.569843643405,1.37888738052744,0.0228780914710199,0.226989256944397,2.19395384413956,2.56344880337934,24.9560010198667,50.0879979602665,2,100.631525807125
"7",721509,78.251553341677,15.5227446920274,1.05861465345547,0.0248091153402106,0.28967067631866,2.80148965570769,2.05111786547361,21.748446658323,56.5031066833539,2,100.066224568552
"8",720766,89.8910325958772,4.97720480710799,1.31235380137243,0.0221986053726175,0.229200600472275,1.97303979377496,1.59496979602256,10.1089674041228,79.7820651917543,4,99.9631777529831
"9",717037,91.7012650672141,4.26003121177847,1.43563023944371,0.0216167366537571,0.276833691985211,1.86643088153052,0.438192171394224,8.29873493278589,83.4025301344282,4,99.4460020123947
"10",723078,76.8515983061302,17.7444203806505,1.33567886175489,0.0493722668923685,0.263871947424759,2.53776217780101,1.21729605934629,23.1484016938698,53.7031966122604,2,100.283829485952
"11",719387,92.2579918736369,3.01854217549108,2.21438530304273,0.0526837432425106,0.197668292587995,1.57161583403648,0.687112777962348,7.74200812636315,84.5159837472737,4,99.7719239728084
"12",724045,65.5927463072047,28.3364984220594,2.26961031427605,0.0787243886774993,0.209517364252222,2.23770621991727,1.2751969836129,34.4072536927953,31.1854926144093,1,100.417942905407
"13",718345,86.6488943335027,9.56629474695307,0.799615783502356,0.026171268680091,0.217722681998204,1.99542002798098,0.745881157382595,13.3511056664973,73.2977886670054,4,99.627408788659
"14",725967,94.4036023676007,3.09201382431984,0.363652893313332,0.0151522038880555,0.211717612508558,1.66467621806501,0.249184880304477,5.59639763239927,88.8072047352015,5,100.684505461967
"15",721529,65.354684288504,30.0132080623232,2.38133186607884,0.0124735111132054,0.141089270147146,1.67145048916953,0.425762512664079,34.645315711496,30.709368577008,1,100.068998372471
"16",716373,80.9424699144161,13.059677011836,2.18517448312541,0.025126575122178,0.204641995161738,2.26181053724805,1.32109948309051,19.0575300855839,61.8849398288322,3,99.3539117223034
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
