"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",722568,80.7198768835597,13.4266947885874,1.05664795562494,0.022420035207759,0.279558463701686,2.70908758760421,1.78571428571429,19.2801231164403,61.4397537671195,3,100.213097486032
"2",715922,75.8507211679485,18.3525579602247,1.12735744955456,0.0185774427940474,0.235221155377262,2.38126499814226,2.03429982595869,24.1492788320515,51.7014423358969,2,99.2913624439432
"3",724659,84.4758707198834,8.65386340333867,2.10374810773067,0.0255292489294965,0.225209374340207,2.1121658600804,2.40361328569713,15.5241292801166,68.9517414397668,3,100.503098685702
"4",720118,63.0121730049797,31.9197687045734,2.60679499748652,0.0151364081997673,0.136227673797905,1.68708461668782,0.622814594274827,36.9878269950203,26.0243460099595,1,99.8733065060264
"5",721482,91.8424853288093,5.06249636165559,0.811108246636784,0.0306313948234329,0.199450575343529,1.70316099362146,0.350667099109888,8.15751467119068,83.6849706576186,4,100.062479933262
"6",723980,85.4283267493577,10.3809497499931,1.61468548854941,0.0207188043868615,0.191856128622338,1.89438934777204,0.469073731318545,14.5716732506423,70.8566534987154,4,100.408928042672
"7",722276,87.7892938433507,8.8950761204858,0.511854194241536,0.0387663441676035,0.196185391733908,1.81800309023144,0.750821015788978,12.2107061566493,75.5785876867015,4,100.172599948823
"8",716331,94.4775529748119,2.7110372160356,0.542905444550075,0.0210796405572284,0.22084762491083,1.76231379069173,0.264263308442605,5.52244702518807,88.9551059496239,5,99.3480867340747
"9",719367,81.1619104017838,12.8048687248651,2.30925243999238,0.0661692849407882,0.193920488429411,2.01552197974052,1.44835668024805,18.8380895982162,62.3238208035676,3,99.76915016889
"10",726729,84.8866633917182,10.9402542075519,1.32539089536815,0.0305478383276297,0.205991504398476,1.93524683891795,0.675905323717644,15.1133366082818,69.7733267834365,3,100.790187391258
"11",718142,85.071754611205,10.1096997529736,1.46851179850225,0.0356475460285013,0.226556864798327,2.24899810900908,0.838831317483172,14.928245388795,70.14350922241,4,99.5992546788871
"12",724151,93.1407952208862,2.96457506790711,0.803285502609262,0.0338327227332421,0.222467413564298,1.64371795385217,1.19132611844767,6.85920477911375,86.2815904417725,5,100.432644066175
"13",717510,74.4986132597455,15.8951094758261,5.13818622736965,0.0500341458655629,0.193725522989227,2.57181084584187,1.65252052236206,25.5013867402545,48.997226519491,2,99.5116024750652
"14",724111,71.1966811718093,20.6610588708085,2.40142740546684,0.0646309750853115,0.279377056832447,3.00865475044572,2.38816976955191,28.8033188281907,42.3933623436186,1,100.427096458338
"15",718078,94.8756263247168,2.25560454435312,0.706469213650885,0.0175468403153975,0.287990998192397,1.53938708608257,0.317374992688817,5.12437367528318,89.7512526494336,5,99.5903785063482
"16",721080,74.5739723747712,20.2210573029345,2.14206468075664,0.0725300937482665,0.213152493481999,1.94416708270927,0.833055971598158,25.4260276252288,49.1479447495423,2,100.006726474502
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
