"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",720386,92.562320755817,4.61100021377428,0.435738617907622,0.0415055262040073,0.231542534141419,1.74559194653977,0.372300405615878,7.43767924418297,85.124641511634,5,99.9104754785332
"2",723543,88.7956900972022,7.9265503225102,0.864634168252613,0.0225280321971189,0.197223938314654,1.78510468624532,0.408268755277848,11.2043099027978,77.5913801944045,4,100.348320427055
"3",723506,80.4338872103341,13.3180650886102,1.29770865756469,0.0239113428223125,0.278504946745431,2.82043272619716,1.8274900277261,19.5661127896659,60.8677744206682,3,100.343188889806
"4",715990,87.2163019036579,8.19229318845235,1.48982527688934,0.0307266861269012,0.19679045796729,1.98173158843001,0.892330898476236,12.7836980963421,74.4326038073158,4,99.3007933772658
"5",717792,90.4834548169943,5.63617315322545,1.70954816994338,0.0197828897507913,0.144192189380768,1.64699522981588,0.359853550889394,9.51654518300566,80.9669096339887,4,99.5507131103149
"6",720445,62.7792544885453,30.571799373998,2.60158651944284,0.0173503876076592,0.18863341407047,2.00098550201611,1.84039031431962,37.2207455114547,25.5585089770906,1,99.9186582000925
"7",721070,86.2652724423426,9.75869194391668,0.679823040758872,0.0202476874644625,0.182229187180163,1.89468428862662,1.19905140971057,13.7347275576574,72.5305448846853,4,100.005339572543
"8",722172,69.359100048188,23.6716460898512,1.96850611765618,0.0227092714754934,0.24952504389536,2.45135507884548,2.27715835008834,30.640899951812,38.7182000963759,1,100.158176168448
"9",718119,86.7345105755453,5.37501444746623,3.46404983018135,0.0467889026749049,0.234780029493719,2.20186347945118,1.94299273518734,13.2654894244547,73.4690211510905,4,99.596064804381
"10",721457,81.9725915751043,11.3021288864063,2.93641894111499,0.0443546878053716,0.199457486724781,2.10213498517583,1.4429134376685,18.0274084248957,63.9451831502085,3,100.059012678364
"11",723993,75.5396806322713,18.8178614986609,1.28523342076512,0.0470999028996137,0.27127334104059,2.68234637627712,1.35650482808535,24.4603193677287,51.0793612645426,2,100.410731015219
"12",719990,94.2113084903957,2.81378908040389,0.661814747427048,0.0170835706051473,0.303059764718954,1.70530146252031,0.287642883928943,5.7886915096043,88.4226169807914,5,99.8555541609486
"13",722001,72.6925585975643,21.3513554690367,1.98600832962835,0.0745151322505093,0.19335153275411,2.18863962792295,1.51357131084306,27.3074414024357,45.3851171951285,2,100.134460144945
"14",723985,86.7903340538823,9.68514541047121,0.763137357818187,0.0313542407646567,0.199589770506295,1.77047867013819,0.759960496419125,13.2096659461177,73.5806681077647,4,100.409621493652
"15",720568,83.1906218427685,11.1560602191604,2.28930510375148,0.0373316605788767,0.231622830877863,2.26487992805676,0.830178414806097,16.8093781572315,66.381243685537,3,99.9357170941907
"16",721487,84.1250084894115,10.9180068386541,2.23967999423413,0.0665292652535666,0.205409106470387,1.72698884387383,0.718377462102574,15.8749915105885,68.2500169788229,3,100.063173384242
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
