"District","Population","White %","Black %","Hispanic %","Asian %","NHPI %","AIAN %","Other %","Two or More Races %","Non-White %","White Minus Nonwhite","Diversity Index","Population Target Ratio"
"1",722609,87.6847645130354,4.89434811910729,4.77270557106264,0.758224710735681,0.0179903654673551,0.184193664900382,0.0934115130035745,1.59436154268768,12.3152354869646,75.3695290260708,0.226657281766109,100.218783784065
"2",716371,83.6847108551295,6.26840003294382,6.38440137861527,1.52197674110203,0.0192637613750417,0.184262065326486,0.110836424143356,1.82614874136446,16.3152891448705,67.3694217102591,0.291778754686808,99.3536343419116
"3",719531,86.1757172380342,8.35961202505521,2.24340577403892,1.65302120408989,0.0140369212723288,0.120078217616753,0.0843605070525106,1.34976811284017,13.8242827619658,72.3514344760684,0.249789743818255,99.791895361021
"4",723811,46.9691673655139,43.3686418139542,5.44492968468288,2.17625871947235,0.0127105003930584,0.169104918272864,0.152249689490765,1.70693730821996,53.0308326344861,-6.06166526897215,0.58815365598941,100.385489399562
"5",721007,91.9347523671753,3.200939796701,1.31510512380601,1.57918022987294,0.0199720668453982,0.182799889598853,0.111926791279419,1.65532373472102,8.06524763282465,83.8695047343507,0.153622573429599,99.9966020901999
"6",723935,84.7523603638448,9.99468184298314,2.44911490672505,0.821758859566121,0.0172667435612313,0.163412461063493,0.104014863212858,1.69738995904328,15.2476396361552,69.5047207276896,0.271331360797334,100.402686983856
"7",723120,91.0510012169488,4.66243500387211,1.44028653612125,1.41373492642991,0.022402920677066,0.127226463104326,0.0838035180882841,1.19910941475827,8.94899878305122,82.1020024338976,0.168531795737267,100.28965447418
"8",719536,85.9205098841476,8.957717195526,1.7222209868582,1.09612305708123,0.0276567121033555,0.203881390229259,0.136198883725067,1.93569189032932,14.0794901158524,71.8410197682951,0.253694377345259,99.7925888120006
"9",717350,78.4228061615669,15.6608350177738,2.01533421621245,1.66153202760159,0.0239771380776469,0.186938035826305,0.145256848121559,1.88332055481982,21.5771938384331,56.8456123231338,0.360126973563749,99.4894120437179
"10",724226,75.1718386249596,18.2006721658709,2.96537268753124,1.38672182440288,0.0564740840566343,0.157823662779298,0.179916213999497,1.88118073639996,24.8281613750404,50.3436772499192,0.401069215134753,100.443045830869
"11",717133,94.5400643953074,2.03881288408147,1.08097103326719,0.569768787658635,0.0177094067627623,0.262573330191192,0.084921485972616,1.4051786767587,5.45993560469257,89.0801287906149,0.10584243883867,99.4593162712031
"12",724197,76.2680596578003,15.4615387801938,2.70768865377791,3.37449616609845,0.0592380250125311,0.166253105163374,0.172052632087678,1.79067297986598,23.7319403421997,52.5361193156006,0.3928550850736,100.439023815187
"13",723365,72.7285671825427,20.3355152654607,2.83508325672378,1.37883364553165,0.0393991968093563,0.215935247074437,0.181236305323039,2.28542990053431,27.2714328174573,45.4571343650854,0.429222561807223,100.323633572181
"14",717126,72.875059612955,14.6981144178289,5.25444622005059,4.23217119446234,0.0607982418710241,0.194944821412137,0.218232221394846,2.46623327002507,27.124940387045,45.7501192259101,0.443366362220013,99.4583454398317
"15",725361,79.9876199575108,12.051102830177,4.70372683394889,1.13984622829184,0.0179221105077334,0.184322013452612,0.128349883713075,1.78711014239806,20.0123800424892,59.9752399150216,0.343647027171848,100.600459203239
"16",717826,90.1180787544614,4.25103019394672,1.8494732706812,1.7015265537888,0.044718357930752,0.196565741558539,0.115208978220349,1.72339814941225,9.88192124553861,80.2361575089228,0.185726107015308,99.5554285769762
"Ohio Total",11536504,81.127376196463,12.0410394691494,3.07436290924876,1.65357720155083,0.0294716666331499,0.181216077244892,0.131391624360378,1.76156485534959,18.872623803537,62.254752392926,0.326422831425557,NA
